no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
PLEKHD1,0.128163549,0.008227738,0.008333396,0.018408678,-1.111177077,0.266492136,FALSE,FALSE,,,TRPT1,0.010536143,0.011505229,0.013054254,0.182230235,-1.245350673,0.213002877,FALSE,FALSE,,,TMEM198,0.035461126,0.014415921,0.018947659,-0.394356646,0.143057789,0.886244541,FALSE,FALSE
PMPCA,0.128218856,0.050016036,0.066717078,0.415665394,0.728086215,0.466560812,FALSE,FALSE,,,ZNF805,0.010540361,0.007660515,0.006868372,-0.15747334,-1.341919651,0.179622049,FALSE,FALSE,,,ZPBP,0.035461126,0.013043452,0.013375918,-0.03631214,0.287683787,0.773588802,FALSE,FALSE
ENO3,0.128268764,0.001510844,0.001189855,-0.344568357,NA,NA,FALSE,FALSE,,,ARHGAP33,0.010541431,0.045335673,0.051407128,0.181321707,0.809932926,0.417978727,FALSE,FALSE,,,SLC8A1,0.035478102,0.97342708,1.045248852,-0.102701645,-4.444519636,8.81E-06,FALSE,FALSE
NMUR1,0.128299906,0.002011948,0.001259867,-0.675321257,NA,NA,FALSE,FALSE,,,SPI1,0.010549522,0.012895192,0.00896517,-0.524430421,-0.888055918,0.374510673,FALSE,FALSE,,,FTCD,0.035552423,0.014387849,0.01749159,-0.28181053,0.001272545,0.998984656,FALSE,FALSE
SDCBP,0.128477367,0.094064988,0.115991668,0.302291442,0.713632057,0.475454729,FALSE,FALSE,,,CEP97,0.010569745,0.120463296,0.157589879,0.387581247,2.541144771,0.011049016,FALSE,FALSE,,,NOP14,0.035579145,0.015936109,0.01157848,0.460853627,-0.288343203,0.773084039,FALSE,FALSE
IL13RA1,0.128550212,0.004858332,0.003028305,-0.681950372,NA,NA,FALSE,FALSE,,,RNPEP,0.010584735,0.044387196,0.039661465,-0.162405618,0.386674826,0.698996955,FALSE,FALSE,,,CNTNAP4,0.035608502,0.333784983,0.521620875,-0.644082559,-9.05675451,1.34E-19,FALSE,FALSE
C16orf95,0.128552122,0.044074088,0.046753209,0.085134668,1.002605141,0.316051414,FALSE,FALSE,,,USP19,0.010584735,0.029378037,0.027388549,-0.101165181,0.017516569,0.986024515,FALSE,FALSE,,,FUT11,0.035685869,0.042057735,0.052634333,-0.323632994,-1.426129897,0.15383085,FALSE,FALSE
PCDHB6,0.128563739,0.002737031,0.000842506,-1.699852576,NA,NA,FALSE,FALSE,,,TTC9,0.010624,0.052157126,0.045440907,-0.198872739,1.18637756,0.235473229,FALSE,FALSE,,,PIF1,0.03570084,0.004096982,0.003161573,0.373918879,NA,NA,FALSE,FALSE
SLC26A11,0.128563739,0.080968637,0.080415414,-0.009891133,0.806320603,0.420058014,FALSE,FALSE,,,DUSP23,0.010627615,0.006953821,0.002585925,-1.427125419,NA,NA,FALSE,FALSE,,,GRIA1,0.035800679,1.202892872,1.252794344,-0.058641441,-4.29170356,1.77E-05,FALSE,FALSE
TTLL6,0.12857519,0.004393324,0.003072813,-0.515753063,NA,NA,FALSE,FALSE,,,OPA3,0.01065033,0.041034707,0.040075811,-0.034112929,0.626216768,0.531172771,FALSE,FALSE,,,ZFYVE16,0.035828624,0.165136547,0.203809978,-0.303565241,-1.746774322,0.080676492,FALSE,FALSE
PSMD6,0.128676995,0.032822186,0.025106409,-0.386615634,-0.811393461,0.417139753,FALSE,FALSE,,,MUTYH,0.010654985,0.035444687,0.031992437,-0.147838494,-0.461131308,0.644704401,FALSE,FALSE,,,CREB3L2,0.035835532,0.024363828,0.019009459,0.358023384,0.284533667,0.776001437,FALSE,FALSE
PAPD5,0.128676995,0.161104532,0.170560561,0.082287013,1.907618961,0.056440483,FALSE,FALSE,,,CGN,0.010658735,0.016384405,0.014665472,-0.159899767,-0.583979132,0.559234352,FALSE,FALSE,,,EMC9,0.035911356,0.021717025,0.03172557,-0.546819569,-0.406066529,0.684693718,FALSE,FALSE
RP11-11N7.5,0.12870676,0.02300305,0.020281705,-0.181646277,-1.448525159,0.147470235,FALSE,FALSE,,,CCNG1,0.010660504,0.028444568,0.024309191,-0.226651321,0.75752655,0.448734466,FALSE,FALSE,,,C16orf95,0.035958548,0.034372484,0.03604814,-0.068670706,-0.84046918,0.400645375,FALSE,FALSE
RP11-123K3.4,0.128725225,0.00182409,0.002012487,0.141802385,NA,NA,FALSE,FALSE,,,ANO3,0.010660504,0.016948246,0.022302185,0.396049047,-0.579088922,0.562529175,FALSE,FALSE,,,SLC25A41,0.035973899,0.024186336,0.023632336,0.033430023,-0.122364288,0.90261052,FALSE,FALSE
FAM227A,0.128867458,0.027875552,0.02302933,-0.275527985,-0.734219019,0.462815264,FALSE,FALSE,,,PPP1R15A,0.010685716,0.03451677,0.037201527,0.108064364,-0.011175657,0.991083302,FALSE,FALSE,,,ZDHHC11,0.036004532,0.027411209,0.050725798,-0.887953701,-1.255358036,0.209348816,FALSE,FALSE
CREG1,0.128920111,0.066001851,0.074318526,0.17121541,1.187513112,0.235025288,FALSE,FALSE,,,RSPRY1,0.010691818,0.067316809,0.073863549,0.133895797,0.936713948,0.348905719,FALSE,FALSE,,,MPPED2,0.036041883,0.087997491,0.098659819,-0.165000259,-1.803954095,0.071238504,FALSE,FALSE
SPTBN5,0.128920111,0.003844822,0.002042626,-0.912491399,NA,NA,FALSE,FALSE,,,ZNF277,0.010693319,0.083202796,0.09467425,0.186340087,2.12647088,0.033464071,FALSE,FALSE,,,STX5,0.036123994,0.0689132,0.063746526,0.112433614,-0.539159836,0.589776571,FALSE,FALSE
ELFN2,0.128920111,0.109886277,0.117726314,0.099425601,1.944697785,0.051811362,FALSE,FALSE,,,ACOT9,0.010720136,0.037659298,0.035686673,-0.077620675,0.621455831,0.534299747,FALSE,FALSE,,,NOXO1,0.036146754,0.003574364,0.00412828,-0.207854147,NA,NA,FALSE,FALSE
UHRF1,0.129017872,0.003526182,0.00197778,-0.834224687,NA,NA,FALSE,FALSE,,,CHRNB1,0.010752654,0.009786803,0.006402398,-0.612225229,-1.190982071,0.233660623,FALSE,FALSE,,,CFAP74,0.036183228,0.015742861,0.017433149,-0.147135417,-0.954998459,0.339578476,FALSE,FALSE
PFDN6,0.129324193,0.046672223,0.043435266,-0.103697335,1.004224679,0.315270329,FALSE,FALSE,,,FGFBP3,0.010767622,0.010642003,0.007553444,-0.494563122,0.040554481,0.967651073,FALSE,FALSE,,,TVP23B,0.036307622,0.008662776,0.007858628,0.140552033,0.066719005,0.946805404,FALSE,FALSE
SPIRE2,0.129434128,0.075330018,0.091915101,0.287077035,1.250843166,0.210991703,FALSE,FALSE,,,SIN3B,0.010775859,0.100494088,0.128976635,0.359999093,2.333102293,0.019642777,FALSE,FALSE,,,STK38,0.036309239,0.058347179,0.068622696,-0.234022905,-1.261272064,0.207210843,FALSE,FALSE
ZNF563,0.129437026,0.00981943,0.009641264,-0.026417012,-1.090505651,0.275490466,FALSE,FALSE,,,FAH,0.010777268,0.014297129,0.021278472,0.573669149,-0.965676878,0.334205893,FALSE,FALSE,,,ZNF569,0.036449988,0.039732636,0.042415013,-0.09425047,-0.908947831,0.363377664,FALSE,FALSE
TRPV3,0.129542854,0.002363482,0.003753184,0.667201161,NA,NA,FALSE,FALSE,,,ASIC1,0.010786818,0.05478705,0.060456266,0.142056946,1.318705001,0.187267754,FALSE,FALSE,,,TG,0.036479539,0.00660455,0.004349339,0.602664028,NA,NA,FALSE,FALSE
BIRC5,0.129542854,0.003473658,0.001812245,-0.938677728,NA,NA,FALSE,FALSE,,,OSBPL7,0.010811169,0.025515155,0.020755819,-0.297838512,0.238601902,0.81141429,FALSE,FALSE,,,AP003419.11,0.036531474,0.002544257,0.001767997,0.525128852,NA,NA,FALSE,FALSE
CHST9,0.129542854,0.081332702,0.091701471,0.173109328,-0.190693494,0.848765736,FALSE,FALSE,,,PIDD1,0.010847383,0.049610601,0.059924305,0.272492813,0.638921589,0.522873943,FALSE,FALSE,,,PDZD2,0.03662745,0.262714346,0.315098046,-0.262305825,-6.291208535,3.15E-10,FALSE,FALSE
BLMH,0.12955657,0.056256623,0.05813909,0.047485542,1.071066303,0.284139618,FALSE,FALSE,,,KIF25,0.010848422,0.005940887,0.005837651,-0.025290332,-1.691865272,0.090671665,FALSE,FALSE,,,MR1,0.03663619,0.004275433,0.005569952,-0.381594324,0.412096944,0.680268368,FALSE,FALSE
OBSCN,0.129597886,0.024550712,0.023144726,-0.08508135,-0.432098761,0.665669635,FALSE,FALSE,,,LIMS1,0.010881988,0.097856433,0.101276313,0.049558193,0.691824788,0.489047368,FALSE,FALSE,,,UNC13C,0.036729794,0.260675717,0.423423887,-0.699846466,-10.27290993,9.33E-25,FALSE,FALSE
MRLN,0.129640493,0.002500838,0.00149494,-0.742323577,NA,NA,FALSE,FALSE,,,RPS21,0.010881988,0.026288906,0.017321713,-0.601872508,0.231968298,0.816562637,FALSE,FALSE,,,GTPBP6,0.036781734,0.027804005,0.024424554,0.186960512,0.464200752,0.642503923,FALSE,FALSE
LPAR5,0.129689522,0.003105302,0.002287668,-0.440855608,NA,NA,FALSE,FALSE,,,ERICH2,0.010926259,0.014535632,0.010569456,-0.459692665,-0.995267896,0.319605987,FALSE,FALSE,,,C12orf75,0.036781734,0.015018462,0.007978491,0.912549255,0.733917404,0.462999079,FALSE,FALSE
NXF5,0.129752786,0.010084878,0.008645068,-0.222244412,-1.004751165,0.315016684,FALSE,FALSE,,,GPX3,0.010926259,0.005616618,0.004470955,-0.329118791,NA,NA,FALSE,FALSE,,,GNA14,0.036861975,0.014630687,0.011750188,0.31631367,0.807526783,0.41936305,FALSE,FALSE
EPHA8,0.129885321,0.005385304,0.004002878,-0.427990105,NA,NA,FALSE,FALSE,,,POFUT1,0.010941623,0.029083619,0.02996371,0.043009468,-0.109553757,0.912763286,FALSE,FALSE,,,RPS6KB1,0.036861975,0.057418185,0.091051452,-0.66517429,-1.359777193,0.173900442,FALSE,FALSE
ZNF577,0.129987584,0.044165291,0.042291792,-0.062535332,0.066023065,0.947359462,FALSE,FALSE,,,DRD5,0.010963729,0.00346971,0.001643782,-1.077796478,NA,NA,FALSE,FALSE,,,SPIDR,0.036884591,0.484785729,0.55900996,-0.20552676,-3.792032868,0.000149419,FALSE,FALSE
MSRB3,0.130011596,0.098277738,0.113533403,0.208180263,1.223033086,0.2213172,FALSE,FALSE,,,SRR,0.010980782,0.020597476,0.014772446,-0.479558851,-0.757475571,0.448764996,FALSE,FALSE,,,C16orf59,0.036885736,0.010037029,0.003296708,1.606234409,2.26613407,0.023443176,FALSE,FALSE
GIPC2,0.130097449,0.138636059,0.137287461,-0.014102682,1.861133887,0.062725272,FALSE,FALSE,,,THEMIS,0.010982577,0.004279181,0.00824495,0.946176165,NA,NA,FALSE,FALSE,,,ZNF611,0.036915764,0.056447967,0.071800686,-0.347076007,-1.614468745,0.106425791,FALSE,FALSE
BID,0.130177442,0.066234863,0.074986008,0.17903063,0.318235009,0.750306678,FALSE,FALSE,,,DNAH11,0.010987377,0.024588255,0.015157418,-0.697945334,-0.47423314,0.635333664,FALSE,FALSE,,,UTP20,0.036942906,0.033875678,0.042753422,-0.335790066,-0.309490868,0.756948158,FALSE,FALSE
CNPY1,0.130202441,0.003281534,0.002911922,-0.172398807,NA,NA,FALSE,FALSE,,,SETD4,0.010988685,0.042932454,0.037793307,-0.183937886,0.107820459,0.914138114,FALSE,FALSE,,,ZNF670-ZNF695,0.037013171,0.011895267,0.008116338,0.551486907,0.290926386,0.77110762,FALSE,FALSE
ACAD10,0.130479193,0.058889186,0.059761593,0.021215858,0.473161435,0.636098009,FALSE,FALSE,,,ATP13A1,0.010999943,0.040195991,0.044518601,0.147356628,0.659799189,0.509382704,FALSE,FALSE,,,GALNT14,0.037177765,0.104778873,0.097894705,0.098045122,-1.240485373,0.214795921,FALSE,FALSE
WARS2,0.130492762,0.051002921,0.053251044,0.06222994,0.091167953,0.927359139,FALSE,FALSE,,,TDP1,0.011020754,0.038513133,0.038076409,-0.016453049,-0.085413571,0.931932604,FALSE,FALSE,,,SMPD4,0.037204987,0.080173335,0.080603649,-0.007722665,-0.44826719,0.653960377,FALSE,FALSE
GALNT10,0.130763769,0.039878544,0.046554789,0.223316862,0.687390407,0.491836741,FALSE,FALSE,,,FANCA,0.011025479,0.048428251,0.048953059,0.01555012,0.019792029,0.984209277,FALSE,FALSE,,,ZNF182,0.037320723,0.014600794,0.010564149,0.466870301,0.76532832,0.444076065,FALSE,FALSE
TMEM200A,0.130774188,0.004910996,0.004919504,0.002497143,NA,NA,FALSE,FALSE,,,ASIP,0.011031983,0.01463525,0.0148005,0.016198532,-0.428646431,0.66818055,FALSE,FALSE,,,SRD5A3,0.037330993,0.035683909,0.037442583,-0.069406307,-2.966868228,0.003008499,FALSE,FALSE
SYNJ2,0.130774188,0.045395459,0.046966442,0.049082321,1.270545225,0.203890484,FALSE,FALSE,,,PHF21B,0.011035155,0.040910669,0.043127894,0.076144124,0.149235431,0.881367863,FALSE,FALSE,,,PPFIA4,0.0373802,0.077982593,0.079927226,-0.035534898,-1.671131175,0.094695771,FALSE,FALSE
FAM220A,0.130774188,0.026776363,0.02364194,-0.179611597,-0.433008954,0.665008265,FALSE,FALSE,,,CXorf40B,0.011062284,0.005512295,0.002710565,-1.024059215,-1.004431174,0.31517083,FALSE,FALSE,,,USH2A,0.037390619,0.02883969,0.023375891,0.303034347,-0.702104805,0.482613806,FALSE,FALSE
PRSS55,0.130774188,0.009169651,0.008603252,-0.091984715,-1.28964315,0.197174587,FALSE,FALSE,,,MICALL1,0.011101717,0.017436518,0.015529367,-0.167112984,-1.478702093,0.139219953,FALSE,FALSE,,,CLCN2,0.037399891,0.018555266,0.01594391,0.218823246,0.369520679,0.711739663,FALSE,FALSE
COPS2,0.130774188,0.112944611,0.122244634,0.1141557,0.973532472,0.33028873,FALSE,FALSE,,,TMEM201,0.011107726,0.031450052,0.030346001,-0.051555994,-0.029008787,0.976857583,FALSE,FALSE,,,HIRIP3,0.037481173,0.018767788,0.022146465,-0.238817801,-0.274753113,0.783505923,FALSE,FALSE
MIF4GD,0.130819097,0.016346508,0.012061724,-0.43854636,-0.634183334,0.525961183,FALSE,FALSE,,,TTC3,0.01113595,1.161800406,1.291187649,0.152336445,3.88429115,0.000102629,FALSE,FALSE,,,MLF1,0.037515606,0.026636166,0.027429801,-0.042357724,-0.415143316,0.678036991,FALSE,FALSE
SUMO3,0.131058192,0.120379027,0.13574744,0.173340931,1.65639297,0.097642264,FALSE,FALSE,,,GTPBP1,0.011156366,0.051805694,0.06140218,0.245179194,0.625314978,0.531764352,FALSE,FALSE,,,CLCN7,0.037529707,0.072955081,0.101480253,-0.476118647,-0.13298279,0.894206991,FALSE,FALSE
EBNA1BP2,0.131138904,0.035416261,0.03082117,-0.200490267,0.082063742,0.934596026,FALSE,FALSE,,,NCAPD2,0.011163707,0.017765175,0.018826599,0.083720432,-0.622620802,0.533533738,FALSE,FALSE,,,HIST2H2BF,0.037564743,0.005322721,0.007828526,-0.55657672,0.245771732,0.805858941,FALSE,FALSE
IKBIP,0.13119568,0.020868317,0.016409735,-0.346762267,-0.08018945,0.93608658,FALSE,FALSE,,,LSG1,0.011167474,0.029318902,0.038168411,0.380548048,0.774034223,0.438910553,FALSE,FALSE,,,GBA,0.037612166,0.023255489,0.037981908,-0.7077411,-0.056050023,0.955301957,FALSE,FALSE
ZNF668,0.13119568,0.018889163,0.018175938,-0.055528958,-0.350897187,0.725665482,FALSE,FALSE,,,CD96,0.011208869,0.01059994,0.007719419,-0.457491898,-2.385387635,0.017061133,FALSE,FALSE,,,CCNYL1,0.037615852,0.020698565,0.018450907,0.165839062,0.757154925,0.448957051,FALSE,FALSE
XXbac-BPG181M17.5,0.131403787,0.001859862,0.000148715,-3.644570222,NA,NA,FALSE,FALSE,,,GPR149,0.011212002,0.083190377,0.092154588,0.147639342,0.372654963,0.70940526,FALSE,FALSE,,,GJD2,0.037615852,0.015054717,0.02055554,-0.449311676,-0.184136016,0.853906753,FALSE,FALSE
ESR2,0.131445961,0.0810274,0.079045149,-0.035732913,1.175890728,0.239638545,FALSE,FALSE,,,OTUD4,0.01123815,0.07530503,0.081324871,0.110950401,1.3934027,0.16349805,FALSE,FALSE,,,ARHGEF38,0.03763216,0.005220492,0.003268873,0.675392557,-0.000578574,0.999538365,FALSE,FALSE
PAPPA,0.131474457,0.026245772,0.02470748,-0.087137161,0.128282124,0.897925711,FALSE,FALSE,,,LRP12,0.01123815,0.088464769,0.094413529,0.093890582,2.003476602,0.045126157,FALSE,FALSE,,,C4orf19,0.037679752,0.006990243,0.004930536,0.503598058,0.580134684,0.561823796,FALSE,FALSE
A4GALT,0.131532751,0.001139191,0.000268176,-2.086755263,NA,NA,FALSE,FALSE,,,XYLB,0.01129921,0.096979617,0.109370646,0.173472125,1.816867012,0.069237479,FALSE,FALSE,,,COL4A2,0.037727722,0.082363244,0.086302026,-0.067393775,-1.19806821,0.230890463,FALSE,FALSE
ABCB11,0.131587258,0.000883865,0.000447484,-0.981987917,NA,NA,FALSE,FALSE,,,MYLK4,0.011318943,0.012034166,0.009270757,-0.376377082,-1.321575533,0.186309535,FALSE,FALSE,,,SNRNP27,0.037728601,0.008410307,0.005479823,0.618029241,0.539987784,0.589205457,FALSE,FALSE
MNS1,0.131708288,0.084591733,0.083086234,-0.025907219,1.195382439,0.231937644,FALSE,FALSE,,,JMJD4,0.011355946,0.011032055,0.007789168,-0.502160402,-1.120478156,0.262510056,FALSE,FALSE,,,CLK3,0.037737479,0.02629419,0.033115523,-0.332763542,-2.196045616,0.028088679,FALSE,FALSE
ITGB8,0.131737289,0.036820101,0.040510183,0.13779102,0.131302303,0.89553617,FALSE,FALSE,,,NMU,0.011380822,0.03994978,0.029722495,-0.426632355,-1.299896047,0.1936366,FALSE,FALSE,,,RABL3,0.037785977,0.030513028,0.024421854,0.321252614,-0.22348676,0.823156686,FALSE,FALSE
MLANA,0.131819942,0.000855371,0.00060329,-0.503698356,NA,NA,FALSE,FALSE,,,C1orf101,0.011408125,0.037102462,0.04388205,0.242116005,0.076944228,0.938667913,FALSE,FALSE,,,NLRX1,0.037853718,0.00905022,0.008782129,0.043381995,0.520661412,0.60260266,FALSE,FALSE
COA7,0.131872086,0.025251098,0.020511977,-0.299879537,-0.527638588,0.597750205,FALSE,FALSE,,,ZNF18,0.011428951,0.016598965,0.012489775,-0.410345835,-1.796458835,0.072421574,FALSE,FALSE,,,ERAP2,0.037907814,0.004681458,0.003565863,0.392706876,1.809034547,0.070445636,FALSE,FALSE
HYAL3,0.131898748,0.003473175,0.007254643,1.062649685,NA,NA,FALSE,FALSE,,,DHX33,0.011444771,0.022455715,0.015453651,-0.539135008,-0.373511722,0.708767623,FALSE,FALSE,,,PCGF6,0.037963038,0.035321798,0.051607884,-0.547032687,-1.424650316,0.154258308,FALSE,FALSE
HADH,0.131926575,0.041367577,0.03676801,-0.170049353,0.207184684,0.835865628,FALSE,FALSE,,,CEACAM1,0.011457722,0.007614942,0.004902944,-0.635184773,-1.447082106,0.147873929,FALSE,FALSE,,,BCL2,0.037963038,0.126503066,0.141376476,-0.160369744,-2.930901059,0.003379804,FALSE,FALSE
PRSS56,0.131985013,0.005960248,0.005150276,-0.210722575,-1.59957059,0.109693877,FALSE,FALSE,,,SFXN2,0.01147696,0.02716526,0.022747326,-0.256065913,0.267035377,0.789441923,FALSE,FALSE,,,PAAF1,0.038117612,0.059424661,0.083425215,-0.489421729,-2.503946434,0.012281663,FALSE,FALSE
WDR55,0.132054519,0.014789289,0.020905239,0.499311813,-0.073700872,0.941248405,FALSE,FALSE,,,SLC35F2,0.011483242,0.034978287,0.033765069,-0.050928139,0.064264978,0.948759239,FALSE,FALSE,,,TESPA1,0.038117612,0.015512815,0.015558937,-0.004283006,0.691302727,0.489375318,FALSE,FALSE
ACAP1,0.132089764,0.014007911,0.011649291,-0.265999686,-1.430102673,0.152687553,FALSE,FALSE,,,IGDCC4,0.011516516,0.021673503,0.016594905,-0.385191944,-0.762973546,0.445479173,FALSE,FALSE,,,CERCAM,0.038132101,0.019246875,0.027529315,-0.516344504,-0.477225895,0.633201274,FALSE,FALSE
CLN5,0.132313125,0.022047444,0.019706437,-0.161944483,-0.66639315,0.50515984,FALSE,FALSE,,,BMI1,0.01151871,0.036977192,0.043232558,0.225482517,0.643374493,0.51998113,FALSE,FALSE,,,ZCCHC8,0.038168593,0.061835285,0.067900039,-0.134982084,-1.045742581,0.295679897,FALSE,FALSE
HIRA,0.132680685,0.048544987,0.05085872,0.067172835,1.048155086,0.29456716,FALSE,FALSE,,,PHF13,0.011525914,0.023688453,0.019796626,-0.258929378,0.360437404,0.718520059,FALSE,FALSE,,,ANLN,0.038205173,0.020616906,0.016557328,0.316357962,0.095895344,0.923603692,FALSE,FALSE
TRIM67,0.132870658,0.044775722,0.043000591,-0.058360232,-0.84300044,0.399228198,FALSE,FALSE,,,FHL2,0.011532,0.014874913,0.015316813,0.042234916,-0.475978365,0.634089792,FALSE,FALSE,,,ZSCAN2,0.038215778,0.017102718,0.008214936,1.057904448,1.228656336,0.219200684,FALSE,FALSE
NUTF2,0.132870658,0.043423339,0.047572913,0.131669715,0.542141789,0.587720833,FALSE,FALSE,,,CEP72,0.011564731,0.006429171,0.001238008,-2.376611816,NA,NA,FALSE,FALSE,,,CCDC163P,0.038301486,0.002856795,0.000848348,1.751669249,NA,NA,FALSE,FALSE
NUF2,0.13290776,0.009212338,0.010493224,0.187818754,-1.570797872,0.116229606,FALSE,FALSE,,,CPT1A,0.011603493,0.020331182,0.016942946,-0.263009373,-0.748830555,0.453959341,FALSE,FALSE,,,TIAM2,0.038305,0.248060835,0.305041942,-0.298313646,-2.643442372,0.008206773,FALSE,FALSE
ZNF334,0.132966139,0.03588522,0.032215192,-0.155648554,-0.511936541,0.608695423,FALSE,FALSE,,,ITGB3BP,0.01161132,0.100692861,0.115354967,0.196118718,1.765373818,0.077500961,FALSE,FALSE,,,UNC5B,0.038305,0.025167953,0.048792375,-0.955067819,-4.030725023,5.56E-05,FALSE,FALSE
C2orf69,0.133091844,0.066091207,0.063865022,-0.049432344,0.513238306,0.607784633,FALSE,FALSE,,,MSR1,0.011631231,0.049441705,0.032940393,-0.585870729,-0.262576264,0.792877197,FALSE,FALSE,,,MSTN,0.03830917,0.00530296,0.005298068,0.001331355,NA,NA,FALSE,FALSE
B3GAT1,0.133140296,0.168495671,0.203562565,0.27276075,2.879185952,0.003987032,FALSE,FALSE,,,METTL12,0.011631653,0.015677361,0.01678109,0.098153748,-0.426741155,0.669567871,FALSE,FALSE,,,UVSSA,0.038339135,0.012182759,0.020882555,-0.77745732,-0.02431721,0.980599586,FALSE,FALSE
SPATA2L,0.133140296,0.019998644,0.019617035,-0.027795212,0.301654639,0.762915351,FALSE,FALSE,,,CCDC191,0.011659106,0.067352633,0.091985625,0.449674071,0.691994898,0.488940533,FALSE,FALSE,,,DUSP2,0.038352467,0.005870854,0.005689384,0.045298035,0.851867677,0.394287539,FALSE,FALSE
PSMB4,0.133186898,0.060544026,0.067206195,0.150609617,0.440212484,0.659783219,FALSE,FALSE,,,MIEF2,0.011665235,0.017619404,0.010857794,-0.698434125,-0.750998926,0.452653302,FALSE,FALSE,,,TGDS,0.038405548,0.011054401,0.009416668,0.231332265,1.332464738,0.182707521,FALSE,FALSE
SLC25A15,0.133186898,0.008116609,0.007815015,-0.054628428,-1.129735292,0.258587781,FALSE,FALSE,,,RELN,0.011670217,0.652012215,0.696438233,0.095096413,-0.374871105,0.707756329,FALSE,FALSE,,,DST,0.03842371,1.002659367,1.026266064,-0.033573241,-2.823963474,0.004743379,FALSE,FALSE
MARCH1,0.133200798,0.507573343,0.564790306,0.154099025,2.238393216,0.025195424,FALSE,FALSE,,,ATP1A2,0.01167996,0.011580859,0.009488108,-0.287550039,-0.988583042,0.322867186,FALSE,FALSE,,,CDC14A,0.038532277,0.003189494,0.002390349,0.416106548,NA,NA,FALSE,FALSE
C12orf45,0.133244008,0.063697974,0.069767298,0.131303486,1.154917797,0.248124091,FALSE,FALSE,,,PENK,0.011680977,0.025701413,0.013757143,-0.901666782,-1.613156237,0.106710569,FALSE,FALSE,,,TSPEAR,0.038539881,0.002642465,0.002790106,-0.078435424,NA,NA,FALSE,FALSE
PIGT,0.133473153,0.034050703,0.041002044,0.268011245,0.373700256,0.708627335,FALSE,FALSE,,,DPYSL4,0.01171042,0.059630773,0.079079222,0.407241632,2.419207971,0.015554344,FALSE,FALSE,,,MSRA,0.038580822,0.713351593,0.731686717,-0.036612747,-4.229723537,2.34E-05,FALSE,FALSE
PPP5D1,0.133543018,0.044213194,0.036639123,-0.271091968,-0.478098774,0.632579904,FALSE,FALSE,,,CDCA7L,0.011732158,0.004782567,0.004691813,-0.027639718,NA,NA,FALSE,FALSE,,,SLC7A13,0.038580822,0.002140249,0.001616051,0.405305579,NA,NA,FALSE,FALSE
RABGEF1,0.13365865,0.018605109,0.020436188,0.135427322,0.095371092,0.924020077,FALSE,FALSE,,,CRB1,0.011733399,0.272643241,0.311325299,0.191408427,5.095733899,3.47E-07,FALSE,FALSE,,,SNX18,0.038620545,0.015583302,0.018685459,-0.261915099,0.566091345,0.571331687,FALSE,FALSE
GCSAML,0.133687816,0.000557112,0.001465769,1.395618402,NA,NA,FALSE,FALSE,,,CENPW,0.011753395,0.005049414,0.002628397,-0.941933039,NA,NA,FALSE,FALSE,,,HAAO,0.038661811,0.005605223,0.003325129,0.75336129,1.850124559,0.064295599,FALSE,FALSE
G3BP1,0.133687816,0.118373306,0.130295248,0.138440687,1.742693644,0.081387143,FALSE,FALSE,,,ARHGAP22,0.01178701,0.063494388,0.093771967,0.5625276,1.707969245,0.087642049,FALSE,FALSE,,,TMEM233,0.03870721,0.01262524,0.010076039,0.325382142,0.456632259,0.647935388,FALSE,FALSE
TMEM101,0.133687816,0.027601884,0.026333582,-0.067862969,0.783583441,0.433284575,FALSE,FALSE,,,NUBP2,0.01178701,0.031730204,0.03998017,0.333427824,1.212324644,0.225388134,FALSE,FALSE,,,RHOU,0.038798559,0.006460472,0.003504141,0.882578828,1.534321286,0.124950632,FALSE,FALSE
TMEM169,0.133757172,0.033940318,0.036882727,0.119945257,-0.943202962,0.345577099,FALSE,FALSE,,,FBXO31,0.01178701,0.058250212,0.062025921,0.090607947,0.73023131,0.465248807,FALSE,FALSE,,,SESN2,0.038800488,0.029158613,0.031515952,-0.112160134,-0.735693323,0.461917354,FALSE,FALSE
CCDC94,0.133757172,0.027107435,0.029996323,0.14609704,0.033504043,0.973272642,FALSE,FALSE,,,IPO13,0.0117878,0.027927178,0.034161409,0.290697671,0.456099379,0.648318517,FALSE,FALSE,,,DDX17,0.038861827,0.476013448,0.559456423,-0.233023427,-3.069184305,0.002146441,FALSE,FALSE
CDAN1,0.133763199,0.021672862,0.018685554,-0.213966324,-1.449071816,0.147317528,FALSE,FALSE,,,PIGM,0.011892568,0.022554938,0.022979536,0.026906391,0.13671236,0.89125816,FALSE,FALSE,,,SS18,0.038907064,0.041356523,0.052071469,-0.332378215,-1.044794509,0.296117953,FALSE,FALSE
