no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
ELOVL5,0.788063761,0.174423074,0.171110537,-0.027662302,0.255945737,0.797992738,FALSE,FALSE,,,ARAP1,0.656688902,0.067370397,0.102934403,0.611538528,1.047271718,0.294974276,FALSE,FALSE,,,ANKRD13A,0.634353321,0.043136843,0.039809136,0.115821018,0.672074443,0.501536305,FALSE,FALSE
BEND6,0.788063761,0.117880718,0.146347363,0.312068994,1.08866915,0.276299811,FALSE,FALSE,,,PYGL,0.65680353,0.155238436,0.220926386,0.509079934,1.868229332,0.061730112,FALSE,FALSE,,,STXBP4,0.634353321,0.145197648,0.15494752,-0.093761576,-0.756463603,0.449371287,FALSE,FALSE
MCM9,0.788063761,0.07761361,0.092886797,0.259163894,1.249107138,0.21162589,FALSE,FALSE,,,CFAP20,0.656847275,0.042107848,0.036577813,-0.203120347,-0.272337617,0.785362435,FALSE,FALSE,,,PTPRG,0.635001001,1.894271742,2.099279649,-0.148251056,-2.816730127,0.004851527,FALSE,FALSE
PRR18,0.788063761,0.006754236,0.007298181,0.111744312,NA,NA,FALSE,FALSE,,,SLC25A45,0.656868339,0.020652359,0.020957439,0.021155841,-0.234640224,0.814487987,FALSE,FALSE,,,USPL1,0.635001001,0.049069193,0.052424987,-0.095437032,0.409728321,0.682005252,FALSE,FALSE
WBSCR27,0.788063761,0.006883722,0.003827687,-0.846715806,NA,NA,FALSE,FALSE,,,KIF14,0.657560684,0.009625155,0.007277869,-0.403293603,-0.921721715,0.356673751,FALSE,FALSE,,,GAB3,0.63507058,0.018187981,0.02001088,-0.137799221,0.028568343,0.97720886,FALSE,FALSE
MDH2,0.788063761,0.055674882,0.055222604,-0.011767687,0.087327085,0.930411526,FALSE,FALSE,,,ZC2HC1A,0.657677939,0.219250411,0.233099507,0.088366402,0.256917073,0.79724279,FALSE,FALSE,,,ELOVL6,0.635224652,0.111382323,0.157866045,-0.503180615,-1.86642025,0.061982592,FALSE,FALSE
ZNF394,0.788063761,0.025901764,0.026791736,0.048737674,1.245913118,0.212796293,FALSE,FALSE,,,ZBTB21,0.65770425,0.015526737,0.010116354,-0.61806525,-0.805034536,0.420799751,FALSE,FALSE,,,DENND1B,0.635594305,0.174496998,0.16544984,0.07680832,0.737456502,0.460844786,FALSE,FALSE
AP4M1,0.788063761,0.034810375,0.029802572,-0.224080503,-0.348265983,0.727640438,FALSE,FALSE,,,TSPAN14,0.658176038,0.020193317,0.018008218,-0.165222497,-0.237721789,0.812096883,FALSE,FALSE,,,NEK10,0.635594305,0.050820158,0.04768449,0.091880791,0.333907216,0.738449574,FALSE,FALSE
PILRA,0.788063761,0.015961186,0.022308676,0.48303706,1.171720037,0.241309476,FALSE,FALSE,,,PDCD4,0.658176038,0.064663112,0.05942039,-0.121984857,-0.600718579,0.548027442,FALSE,FALSE,,,TRIM35,0.635594305,0.02780133,0.017091395,0.701883724,-0.814913116,0.415122045,FALSE,FALSE
ZNF398,0.788063761,0.077240081,0.093467784,0.27511951,1.5353528,0.124697191,FALSE,FALSE,,,USP15,0.658176038,0.281028714,0.272398063,-0.045001102,0.337016944,0.736104127,FALSE,FALSE,,,MPP7,0.635652813,0.020187397,0.014062762,0.521574872,0.352761496,0.724267252,FALSE,FALSE
RPS6KA3,0.788063761,0.316483119,0.286052425,-0.145848974,-0.352301294,0.724612318,FALSE,FALSE,,,AC007040.11,0.658222888,0.009666386,0.016059993,0.732422681,-0.46289915,0.643436657,FALSE,FALSE,,,ANKRD10,0.635652813,0.390012215,0.437275686,-0.165023824,-0.663752162,0.506848948,FALSE,FALSE
ELK1,0.788063761,0.02083262,0.029452894,0.499565089,0.796423489,0.42578593,FALSE,FALSE,,,FAM3A,0.658222888,0.048617277,0.047515179,-0.033080646,-0.019005111,0.984837028,FALSE,FALSE,,,MRPS11,0.635652813,0.097329162,0.091357915,0.091342403,0.254272956,0.799284691,FALSE,FALSE
LAS1L,0.788063761,0.041457058,0.041519421,0.002168581,1.463665217,0.143285444,FALSE,FALSE,,,ST6GALNAC4,0.658222888,0.009050799,0.018019979,0.993480256,1.70537181,0.088125102,FALSE,FALSE,,,H1F0,0.635652813,0.015155295,0.010670967,0.506131057,0.573909082,0.566029327,FALSE,FALSE
ZCCHC12,0.788063761,0.005388698,0.005603015,0.056266742,NA,NA,FALSE,FALSE,,,RP13-672B3.2,0.658222888,0.009670516,0.007444359,-0.37744537,0.512131613,0.608558901,FALSE,FALSE,,,ZNF189,0.635682903,0.067527424,0.061057721,0.1452998,0.634688737,0.525631441,FALSE,FALSE
CETN2,0.788063761,0.016575634,0.013103199,-0.339145043,-0.276452498,0.782200539,FALSE,FALSE,,,RPRD2,0.658228338,0.475195952,0.50749026,0.094857587,0.870575788,0.383985821,FALSE,FALSE,,,ACACA,0.635682903,0.427068597,0.436388169,-0.031144172,-0.152619279,0.878698521,FALSE,FALSE
CLN8,0.788063761,0.055313304,0.050619536,-0.127932235,-0.035687698,0.97153138,FALSE,FALSE,,,RER1,0.658302813,0.056562044,0.067767852,0.260766772,-0.435818583,0.66296836,FALSE,FALSE,,,DGAT1,0.636089688,0.02541573,0.04678353,-0.880279042,-0.811839074,0.416883978,FALSE,FALSE
POLR3D,0.788063761,0.011912738,0.016044165,0.429543662,1.913481097,0.055686491,FALSE,FALSE,,,EMC1,0.658302813,0.025060757,0.020980929,-0.256351476,-0.505157028,0.613448549,FALSE,FALSE,,,MED21,0.636106572,0.04535017,0.03131037,0.534467402,0.944423601,0.344953225,FALSE,FALSE
PLAT,0.788063761,0.222201881,0.216116427,-0.040062291,0.319613931,0.749261012,FALSE,FALSE,,,EIF4G3,0.658302813,1.039184651,1.142382005,0.136593132,2.003464644,0.045127439,FALSE,FALSE,,,SAP30BP,0.636108594,0.100363937,0.102620559,-0.032078816,0.305794802,0.759760887,FALSE,FALSE
ST18,0.788063761,0.021324755,0.026730656,0.3259661,1.509795319,0.13109566,FALSE,FALSE,,,GALE,0.658302813,0.023591251,0.024601649,0.060503088,-0.181658622,0.85585064,FALSE,FALSE,,,ITGA8,0.636124476,0.752012755,0.710241469,0.082447535,-0.68160388,0.495489461,FALSE,FALSE
NCOA2,0.788063761,0.604541752,0.638432572,0.078692276,0.723164878,0.469578594,FALSE,FALSE,,,GPATCH3,0.658302813,0.011579977,0.005479735,-1.079454279,-0.665870693,0.505493755,FALSE,FALSE,,,EXTL1,0.636726462,0.035443049,0.071090391,-1.00415185,-1.273564035,0.202817965,FALSE,FALSE
RGS22,0.788063761,0.072504287,0.055728816,-0.379642812,-0.368815927,0.712264932,FALSE,FALSE,,,IQCC,0.658302813,0.002688776,0.006633138,1.30274224,NA,NA,FALSE,FALSE,,,STARD7,0.636726462,0.068133268,0.080361558,-0.238146118,0.477239622,0.6331915,FALSE,FALSE
C9orf142,0.788063761,0.03710249,0.052580259,0.503005229,1.450203176,0.14700187,FALSE,FALSE,,,B4GALT2,0.658302813,0.04845573,0.040898376,-0.244623697,-0.647413038,0.51736466,FALSE,FALSE,,,OXNAD1,0.636726462,0.079142293,0.071984371,0.136765162,1.122511354,0.261645083,FALSE,FALSE
TEAD1,0.788063761,0.305467957,0.295407269,-0.048315728,-0.18970977,0.849536565,FALSE,FALSE,,,GPBP1L1,0.658302813,0.158201376,0.177827375,0.168715285,1.813258869,0.069791904,FALSE,FALSE,,,IL17RD,0.636726462,0.012793175,0.009888842,0.371500836,-0.007916057,0.993683966,FALSE,FALSE
CAT,0.788063761,0.050751145,0.065900003,0.376838158,1.438566775,0.150273306,FALSE,FALSE,,,GIPC2,0.658302813,0.022347149,0.02019287,-0.146244832,-0.146802893,0.883287601,FALSE,FALSE,,,OARD1,0.636726462,0.053393436,0.057452603,-0.10570985,-0.271703452,0.785850047,FALSE,FALSE
CPSF7,0.788063761,0.096569734,0.126708707,0.391872647,1.012616204,0.311243517,FALSE,FALSE,,,CNN3,0.658302813,0.106071263,0.138934991,0.389376138,1.592233157,0.111332326,FALSE,FALSE,,,PLEC,0.636726462,0.061482858,0.088595228,-0.527044756,-1.421132559,0.155278226,FALSE,FALSE
TAF6L,0.788063761,0.018251339,0.033096676,0.858684037,1.379938598,0.167605551,FALSE,FALSE,,,PBXIP1,0.658302813,0.012795152,0.026004333,1.023154683,1.521500444,0.1281343,FALSE,FALSE,,,TMEM245,0.636726462,0.135997759,0.187267766,-0.461519718,-1.962570726,0.049696075,FALSE,FALSE
AP000721.4,0.788063761,0.007444935,0.00317206,-1.230839232,NA,NA,FALSE,FALSE,,,SMG5,0.658302813,0.081688074,0.095879731,0.231100403,-0.253277376,0.800053878,FALSE,FALSE,,,TRIM8,0.636726462,0.05364689,0.04587088,0.22591593,0.663008183,0.507325313,FALSE,FALSE
ANKRD13D,0.788063761,0.050562139,0.052504976,0.054396673,1.090204214,0.275623197,FALSE,FALSE,,,KCNJ10,0.658302813,0.137531503,0.16235957,0.239430303,1.633233227,0.102419954,FALSE,FALSE,,,TUBGCP4,0.636726462,0.050869836,0.058278662,-0.196157331,-0.277510026,0.781388509,FALSE,FALSE
RAD9A,0.788063761,0.112535794,0.100988104,-0.156198591,-0.282915694,0.777241464,FALSE,FALSE,,,PBX1,0.658302813,0.701901264,0.797810294,0.184777637,2.658396767,0.00785134,FALSE,FALSE,,,DOK6,0.636726462,0.30160588,0.314027744,-0.058227471,-0.694928303,0.487100234,FALSE,FALSE
BEND7,0.788063761,0.114085496,0.125973112,0.143000442,-0.385304316,0.700011964,FALSE,FALSE,,,DNM3,0.658302813,1.952030713,1.888772984,-0.047526441,-0.756449673,0.449379636,FALSE,FALSE,,,C20orf96,0.636726462,0.014683008,0.011024192,0.413474698,0.952112064,0.341040151,FALSE,FALSE
AGAP6,0.788063761,0.074027758,0.078436585,0.08346038,-0.619225613,0.535767741,FALSE,FALSE,,,SYT14,0.658302813,0.294460547,0.278428874,-0.080765515,0.04303605,0.965672797,FALSE,FALSE,,,ZNF98,0.636726462,0.0753955,0.059126255,0.350679506,0.199406975,0.841944405,FALSE,FALSE
RTKN2,0.788063761,0.007587143,0.004047277,-0.90660528,NA,NA,FALSE,FALSE,,,CHRM3,0.658302813,0.044316865,0.052448363,0.243041909,0.174888217,0.861167469,FALSE,FALSE,,,GOLGA8B,0.636747823,0.191986722,0.240593506,-0.325591168,-2.906634748,0.003653395,FALSE,FALSE
CASC1,0.788063761,0.006600543,0.007014917,0.087841291,NA,NA,FALSE,FALSE,,,SH3YL1,0.658302813,0.084339872,0.118393121,0.489298515,1.861186267,0.062717877,FALSE,FALSE,,,TMTC1,0.636958583,0.037407769,0.039030713,-0.061271881,0.490270153,0.623942745,FALSE,FALSE
KIAA1551,0.788063761,0.042635756,0.063045226,0.564323285,1.047815109,0.2947238,FALSE,FALSE,,,RP11-507M3.1,0.658302813,0.002430642,0.006808412,1.485980922,NA,NA,FALSE,FALSE,,,NAPRT,0.637212479,0.007931508,0.020518803,-1.371279459,-1.245756697,0.212853732,FALSE,FALSE
MFSD5,0.788063761,0.016799381,0.017763455,0.080504196,-0.500520449,0.616708661,FALSE,FALSE,,,ATP6V1E2,0.658302813,0.032016719,0.018422895,-0.797325688,-0.442597931,0.658056582,FALSE,FALSE,,,DDX60,0.637218687,0.045657109,0.065930661,-0.530110043,-1.814981404,0.069526767,FALSE,FALSE
BTG1,0.788063761,0.151631533,0.135367492,-0.163688489,-0.108291917,0.913764134,FALSE,FALSE,,,FOXN2,0.658302813,0.3982861,0.389397616,-0.032561083,0.608593578,0.542793862,FALSE,FALSE,,,PSME3,0.637220459,0.022608581,0.018571236,0.283800565,0.606498659,0.544183672,FALSE,FALSE
BRAP,0.788063761,0.087499329,0.081520843,-0.102102996,0.208539759,0.834807542,FALSE,FALSE,,,TRABD2A,0.658302813,0.007814405,0.002563605,-1.607961989,NA,NA,FALSE,FALSE,,,CCDC112,0.637610591,0.042902148,0.067047765,-0.644139345,-2.644429768,0.008182869,FALSE,FALSE
RAB35,0.788063761,0.037720333,0.036590394,-0.04387749,-0.501550144,0.615983997,FALSE,FALSE,,,NCKAP1,0.658302813,0.296115085,0.308241851,0.057904765,-0.442655095,0.658015227,FALSE,FALSE,,,N6AMT2,0.637610591,0.083332356,0.064955463,0.35942589,0.455790585,0.648540575,FALSE,FALSE
CAB39L,0.788063761,0.115346452,0.147620291,0.355917407,1.691434838,0.090753783,FALSE,FALSE,,,MDH1B,0.658302813,0.004862918,0.008910513,0.873686271,NA,NA,FALSE,FALSE,,,SMU1,0.637772789,0.05804032,0.052314868,0.149834445,1.245123813,0.213086242,FALSE,FALSE
ABHD4,0.788063761,0.022452564,0.01974378,-0.185481955,0.050149771,0.960003038,FALSE,FALSE,,,LSM3,0.658302813,0.039393327,0.036396891,-0.114136051,0.108484566,0.913611323,FALSE,FALSE,,,LRRN2,0.638164094,0.124831531,0.112274567,0.152951231,0.227907682,0.819718011,FALSE,FALSE
HOMEZ,0.788063761,0.015408548,0.012949905,-0.250789466,-0.729566456,0.465655233,FALSE,FALSE,,,KIF15,0.658302813,0.011865357,0.016580117,0.482698725,1.106992894,0.268297001,FALSE,FALSE,,,FAM162A,0.638164094,0.081349913,0.064313186,0.339026253,-0.89879348,0.368762674,FALSE,FALSE
C14orf166,0.788063761,0.048622867,0.041036426,-0.244729866,-0.07589141,0.939505491,FALSE,FALSE,,,ARIH2OS,0.658302813,0.008643803,0.005274173,-0.712721136,0.273798916,0.784239157,FALSE,FALSE,,,EGFR,0.638164094,0.454541037,0.475056281,-0.063687894,0.734142865,0.462861671,FALSE,FALSE
SIX4,0.788063761,0.005475511,0.005315843,-0.042695083,NA,NA,FALSE,FALSE,,,PARP3,0.658302813,0.011388405,0.004860807,-1.228298036,-0.66609268,0.505351863,FALSE,FALSE,,,TTC39B,0.638164094,0.063653828,0.074997985,-0.236604559,0.818458244,0.413095576,FALSE,FALSE
DNAL1,0.788063761,0.026453386,0.038113569,0.526852295,1.214941105,0.224388555,FALSE,FALSE,,,BTLA,0.658302813,0.003287142,0.007181085,1.127368053,NA,NA,FALSE,FALSE,,,LSM12,0.638164094,0.070822605,0.071760233,-0.018974654,-0.186909369,0.851731693,FALSE,FALSE
ZC3H14,0.788063761,0.168600057,0.190614549,0.177053212,1.228943093,0.219093143,FALSE,FALSE,,,LRRC58,0.658302813,0.120327569,0.106935211,-0.170230252,0.01492724,0.988090228,FALSE,FALSE,,,MAP2K1,0.638198117,0.130588251,0.124686935,0.066714793,0.119172456,0.905138728,FALSE,FALSE
RIN3,0.788063761,0.064254191,0.074291888,0.20941414,1.34356645,0.179088625,FALSE,FALSE,,,MLF1,0.658302813,0.02549406,0.020445278,-0.318393521,-0.951927791,0.341133604,FALSE,FALSE,,,CREBZF,0.638283453,0.079563337,0.088326082,-0.150735736,-0.203132452,0.839031507,FALSE,FALSE
CDC42BPB,0.788063761,0.077705437,0.080963565,0.059257255,-0.134315782,0.893152874,FALSE,FALSE,,,RFC4,0.658302813,0.009876401,0.015658995,0.664934341,0.78259918,0.433862523,FALSE,FALSE,,,FNDC3A,0.638283453,0.33293434,0.343596469,-0.045477528,-0.099987476,0.920354268,FALSE,FALSE
TRPM1,0.788063761,0.006342011,0.002869765,-1.144007657,NA,NA,FALSE,FALSE,,,WDR53,0.658302813,0.017461341,0.016327914,-0.096823876,0.022792708,0.981815625,FALSE,FALSE,,,ZNF609,0.638283453,0.349352145,0.416951053,-0.255196035,-2.660007571,0.00781389,FALSE,FALSE
GPR176,0.788063761,0.094858936,0.106130885,0.16198895,1.002082489,0.316303755,FALSE,FALSE,,,ANAPC4,0.658302813,0.068680735,0.063791994,-0.106530096,-0.228677469,0.819119608,FALSE,FALSE,,,CLDN12,0.638495655,0.096907795,0.11979535,-0.30588729,0.224705846,0.822208116,FALSE,FALSE
TRIP4,0.788063761,0.042791538,0.03900785,-0.133561036,-0.395753881,0.692286603,FALSE,FALSE,,,TMEM156,0.658302813,0.003096104,0.004555129,0.557037632,NA,NA,FALSE,FALSE,,,MYH10,0.639351712,0.192035644,0.201548601,-0.069753657,-0.7782371,0.436429249,FALSE,FALSE
SPESP1,0.788063761,0.072430837,0.07865757,0.118981562,1.262748833,0.206679458,FALSE,FALSE,,,TXK,0.658302813,0.004260127,0.001979035,-1.106099085,NA,NA,FALSE,FALSE,,,PRMT7,0.639418347,0.057780444,0.075696545,-0.389646162,-1.915309254,0.055453076,FALSE,FALSE
TM6SF1,0.788063761,0.006929759,0.002945,-1.234537482,NA,NA,FALSE,FALSE,,,TMEM192,0.658302813,0.11823051,0.103855853,-0.18701986,-0.22284336,0.82365742,FALSE,FALSE,,,PTEN,0.639456403,0.238188829,0.279979976,-0.233217901,-0.011253971,0.99102082,FALSE,FALSE
WFIKKN1,0.788063761,0.008474812,0.00757824,-0.161318647,NA,NA,FALSE,FALSE,,,DROSHA,0.658302813,0.151261843,0.150552611,-0.006780367,0.394365739,0.693311035,FALSE,FALSE,,,KCTD16,0.639702681,0.638064323,0.647868373,-0.021998864,0.278466506,0.780654273,FALSE,FALSE
NARFL,0.788063761,0.035021271,0.036950133,0.077348106,-0.617324274,0.537020859,FALSE,FALSE,,,HCN1,0.658302813,0.049806935,0.046268204,-0.106325516,-0.338005828,0.735358796,FALSE,FALSE,,,POLR3K,0.639702681,0.013498397,0.011855541,0.187226576,0.93995847,0.347238864,FALSE,FALSE
KATNB1,0.788063761,0.020195607,0.024245986,0.263704401,0.955476305,0.339336883,FALSE,FALSE,,,ANKRD31,0.658302813,0.010261121,0.01569178,0.612820682,1.456298257,0.145310187,FALSE,FALSE,,,SNIP1,0.639795556,0.00957972,0.021411006,-1.160297137,-1.679996446,0.092958007,FALSE,FALSE
DUS2,0.788063761,0.023247203,0.032441307,0.480774821,1.061011997,0.288684449,FALSE,FALSE,,,GLRX,0.658302813,0.033832872,0.030820959,-0.134513896,0.120036662,0.904454106,FALSE,FALSE,,,BPHL,0.639836978,0.041528659,0.031256763,0.409938879,-0.333358182,0.738863926,FALSE,FALSE
MTHFSD,0.788063761,0.019476031,0.015730927,-0.308095998,-0.955250568,0.339450999,FALSE,FALSE,,,ANKHD1-EIF4EBP3,0.658302813,0.021105879,0.031951047,0.598218334,1.798598238,0.072082256,FALSE,FALSE,,,GALNT11,0.639836978,0.138724572,0.140379305,-0.017106914,-0.02337561,0.98135066,FALSE,FALSE
CENPBD1,0.788063761,0.006001738,0.003411705,-0.81488758,NA,NA,FALSE,FALSE,,,SYNPO,0.658302813,0.011821385,0.007226924,-0.709945394,-0.052453254,0.958167542,FALSE,FALSE,,,KIF13B,0.639836978,0.142037958,0.121123995,0.229791834,1.000950682,0.316850652,FALSE,FALSE
ASPA,0.788063761,0.006090552,0.003747145,-0.700781198,NA,NA,FALSE,FALSE,,,ZFP2,0.658302813,0.055716908,0.048024412,-0.21434723,-1.006124256,0.314355802,FALSE,FALSE,,,CREBL2,0.639836978,0.091226957,0.072278313,0.335897357,0.83957465,0.401146917,FALSE,FALSE
ZNF286B,0.788063761,0.030002439,0.036770797,0.293480683,1.640524921,0.100896071,FALSE,FALSE,,,RNF130,0.658302813,0.672357854,0.679755897,0.015787467,0.035624325,0.971581912,FALSE,FALSE,,,SNX6,0.639836978,0.155308777,0.138436459,0.165915414,0.960026203,0.337042028,FALSE,FALSE
RNF112,0.788063761,0.04559368,0.062270014,0.449703723,0.792106957,0.428298314,FALSE,FALSE,,,BTN2A2,0.658302813,0.005854831,0.003367843,-0.797802735,NA,NA,FALSE,FALSE,,,SZT2,0.639896953,0.04744645,0.048595384,-0.034519119,0.063335715,0.949499176,FALSE,FALSE
VPS25,0.788063761,0.032774646,0.02038297,-0.685215924,-0.805722687,0.420402765,FALSE,FALSE,,,IER3,0.658302813,0.016413418,0.002752017,-2.576314526,NA,NA,FALSE,FALSE,,,NIT1,0.639896953,0.044971138,0.045199722,-0.007314507,0.355811393,0.721981816,FALSE,FALSE
CA10,0.788063761,2.389882734,2.51752886,0.075068486,1.505140039,0.132288077,FALSE,FALSE,,,CD2AP,0.658302813,0.060323981,0.05128485,-0.234198937,-0.571489781,0.567667685,FALSE,FALSE,,,LAMP5,0.639896953,0.044855593,0.042075174,0.09231865,-0.471773713,0.637088316,FALSE,FALSE
C17orf80,0.788063761,0.016401004,0.023571626,0.523267139,1.376507222,0.168664653,FALSE,FALSE,,,ZBTB24,0.658302813,0.00912109,0.004784573,-0.930815949,-0.486436273,0.626657878,FALSE,FALSE,,,NCAPD3,0.640108896,0.061250422,0.049213424,0.31566789,0.979024552,0.327567849,FALSE,FALSE
FDXR,0.788063761,0.01412937,0.008438398,-0.743656014,-0.498349253,0.618237898,FALSE,FALSE,,,CDC40,0.658302813,0.089036325,0.080709455,-0.14165634,0.208630941,0.834736354,FALSE,FALSE,,,HHIP,0.640221879,0.038942947,0.037620502,0.04984298,0.749020699,0.45384473,FALSE,FALSE
CSNK1D,0.788063761,0.090830227,0.086037987,-0.078198716,-0.73584333,0.461826048,FALSE,FALSE,,,DDO,0.658302813,0.009471121,0.006692149,-0.50106559,-0.782319322,0.434026934,FALSE,FALSE,,,NRBP1,0.64035124,0.069424759,0.061981954,0.163602037,-0.290948537,0.771090679,FALSE,FALSE
ENTPD6,0.788063761,0.066408874,0.061300152,-0.115485399,-0.11534557,0.90817122,FALSE,FALSE,,,GJA1,0.658302813,0.002904933,0.00656217,1.175667944,NA,NA,FALSE,FALSE,,,LRRC47,0.640558115,0.044345874,0.03857149,0.201265005,-0.166733923,0.867579412,FALSE,FALSE
GDAP1L1,0.788063761,0.048690731,0.040084704,-0.280595324,-0.414027195,0.678854191,FALSE,FALSE,,,MYB,0.658302813,0.003308751,0.004725672,0.514233049,NA,NA,FALSE,FALSE,,,GABRA3,0.640558115,0.169177934,0.16149363,0.067064152,0.203595775,0.838669395,FALSE,FALSE
NCOA3,0.788063761,0.118787005,0.120961079,0.02616589,-0.127472739,0.898566248,FALSE,FALSE,,,SMOC2,0.658302813,0.009153123,0.004330741,-1.079650025,NA,NA,FALSE,FALSE,,,PPIL1,0.640798527,0.025516545,0.026279452,-0.04250217,0.748907976,0.453912673,FALSE,FALSE
MAP2K7,0.788063761,0.042500051,0.055499742,0.385016481,1.31485592,0.18855833,FALSE,FALSE,,,GHRHR,0.658302813,0.004292346,0.003223704,-0.413047043,NA,NA,FALSE,FALSE,,,POMZP3,0.640798527,0.026071611,0.022982106,0.181968692,-0.654221235,0.512969283,FALSE,FALSE
ZNF527,0.788063761,0.010371974,0.014821479,0.514998931,1.851716701,0.064066515,FALSE,FALSE,,,MRPL32,0.658302813,0.047782408,0.040609256,-0.234670951,-0.029393508,0.97655075,FALSE,FALSE,,,SLC9A7,0.640811042,0.203522633,0.219630656,-0.109890199,-0.411730899,0.680536675,FALSE,FALSE
CNTD2,0.788063761,0.02004736,0.011512701,-0.800185903,-1.189105945,0.234397979,FALSE,FALSE,,,GNGT1,0.658302813,0.006755834,0.002180098,-1.631740627,NA,NA,FALSE,FALSE,,,BIN3,0.640811042,0.041536774,0.053049635,-0.352953648,0.262713449,0.79277145,FALSE,FALSE
IRF2BP1,0.788063761,0.009365217,0.019887349,1.086466683,0.876300484,0.380866702,FALSE,FALSE,,,PON1,0.658302813,0.013452318,0.006829566,-0.977989052,-0.764715499,0.444440975,FALSE,FALSE,,,RNF4,0.641341083,0.12831967,0.122338965,0.06885836,0.693068835,0.488266354,FALSE,FALSE
CARD8,0.788063761,0.053073435,0.06944412,0.387862631,1.606353997,0.108196152,FALSE,FALSE,,,AC090498.1,0.658302813,0.005028146,0.006393816,0.346650682,NA,NA,FALSE,FALSE,,,GLTP,0.641525415,0.068860749,0.072547507,-0.075244163,0.516906406,0.605221496,FALSE,FALSE
KDELR1,0.788063761,0.067211523,0.089014598,0.405333353,1.825528456,0.067921321,FALSE,FALSE,,,AKR1D1,0.658302813,0.004875604,0.002512601,-0.956399291,NA,NA,FALSE,FALSE,,,JMJD6,0.641525415,0.018433013,0.023958695,-0.37825745,0.621163299,0.534492184,FALSE,FALSE
SMIM17,0.788063761,0.010489882,0.00353735,-1.568257444,NA,NA,FALSE,FALSE,,,LUC7L2,0.658302813,0.054786911,0.044300849,-0.306496922,-0.301324839,0.763166801,FALSE,FALSE,,,RYBP,0.641529294,0.069939857,0.079694883,-0.188372247,0.241378118,0.809262071,FALSE,FALSE
SF3A1,0.788063761,0.017490739,0.023259004,0.411198093,1.400777701,0.161280559,FALSE,FALSE,,,ABCB8,0.658302813,0.031131639,0.053245926,0.7742896,1.666603023,0.095593367,FALSE,FALSE,,,SPAST,0.641536532,0.132766331,0.115728927,0.198139817,-0.14203967,0.887048671,FALSE,FALSE
RTCB,0.788063761,0.117613018,0.118072777,0.005628617,-0.505935795,0.612901723,FALSE,FALSE,,,AP1S2,0.658302813,0.038073812,0.04729121,0.312773013,1.978876731,0.047829887,FALSE,FALSE,,,WDR45B,0.641536532,0.098407581,0.082092552,0.261518111,0.251953682,0.801076865,FALSE,FALSE
H1F0,0.788063761,0.010597609,0.012396327,0.22617395,1.266059061,0.205491938,FALSE,FALSE,,,GPR34,0.658302813,0.02410702,0.021867935,-0.140636352,0.298757021,0.765125446,FALSE,FALSE,,,PRKRA,0.641622012,0.124371579,0.120079711,0.050664443,0.185057373,0.853184036,FALSE,FALSE
CACNA1I,0.788063761,0.007449582,0.003621284,-1.040658221,NA,NA,FALSE,FALSE,,,UBA1,0.658302813,0.144338132,0.16515346,0.194354702,1.79631692,0.072444128,FALSE,FALSE,,,EFHD1,0.641622012,0.011382596,0.019156808,-0.751027646,0.691963742,0.488960099,FALSE,FALSE
COL6A1,0.788063761,0.088527237,0.115869039,0.388301826,1.416195131,0.156718381,FALSE,FALSE,,,ZNF81,0.658302813,0.082101027,0.077034347,-0.091898432,-0.268232157,0.788520624,FALSE,FALSE,,,COPS8,0.641622012,0.068224198,0.06492357,0.07154121,0.078959965,0.937064467,FALSE,FALSE
ISPD,0.788354256,0.165239384,0.157479638,-0.069392286,-0.514430234,0.606951226,FALSE,FALSE,,,CCDC22,0.658302813,0.010303075,0.007579723,-0.442857937,-0.404359063,0.685948699,FALSE,FALSE,,,TTC26,0.641622012,0.043778883,0.038245551,0.194943224,0.479776668,0.631386205,FALSE,FALSE
TRIM45,0.788572442,0.005869394,0.004440331,-0.402544376,NA,NA,FALSE,FALSE,,,PABPC1L2A,0.658302813,0.003995579,0.007012102,0.811442486,NA,NA,FALSE,FALSE,,,FAM127B,0.641622012,0.056678279,0.063965565,-0.174499501,-0.075885257,0.939510386,FALSE,FALSE
HYAL2,0.788572442,0.015599464,0.011754217,-0.408318036,-0.274840884,0.783438486,FALSE,FALSE,,,TMEM35,0.658302813,0.061105661,0.062514287,0.032879911,-0.583417798,0.55961208,FALSE,FALSE,,,PDHX,0.641622012,0.090511423,0.098318329,-0.119360516,0.391345545,0.695541838,FALSE,FALSE
C9orf64,0.788572442,0.008538191,0.013276421,0.636863932,1.102392698,0.270290985,FALSE,FALSE,,,DRP2,0.658302813,0.045447317,0.038055617,-0.256085703,-0.793530546,0.42746878,FALSE,FALSE,,,SLC22A10,0.641622012,0.010197018,0.020293614,-0.992878576,-1.026978845,0.304430425,FALSE,FALSE
