no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
NUDT14,0.9846122,0.007052222,0.005935367,-0.2487406,NA,NA,FALSE,FALSE,,,SPATA3,0.992577586,0.001277611,0.001089892,-0.229262616,NA,NA,FALSE,FALSE,,,,,,,,,,,
SLC4A3,0.9847576,0.00244426,0.002526514,0.04775022,NA,NA,FALSE,FALSE,,,STAB1,0.992577586,0.001336509,0.001262853,-0.081782722,NA,NA,FALSE,FALSE,,,,,,,,,,,
ABCD1,0.9847576,0.003007219,0.002553818,-0.2357743,NA,NA,FALSE,FALSE,,,MUC4,0.992577586,0.001126748,0.000825732,-0.448418086,NA,NA,FALSE,FALSE,,,,,,,,,,,
C11orf57,0.9847576,0.01216792,0.01135081,-0.1002879,-0.1008182,0.9196947,FALSE,FALSE,,,RPS18,0.992577586,0.057983284,0.062347673,0.104698677,0.100858654,0.919662665,FALSE,FALSE,,,,,,,,,,,
GMPPB,0.9848268,0.002331972,0.002597713,0.1556918,NA,NA,FALSE,FALSE,,,MBTPS2,0.992577586,0.026297296,0.026972483,0.036573865,0.047568631,0.962060032,FALSE,FALSE,,,,,,,,,,,
PAPPA,0.9848268,0.002527997,0.002326029,-0.1201259,NA,NA,FALSE,FALSE,,,SLC16A2,0.992577586,0.009550973,0.010301868,0.109186443,-0.929373588,0.352695511,FALSE,FALSE,,,,,,,,,,,
OCA2,0.9848268,0.003278978,0.002380875,-0.4617545,NA,NA,FALSE,FALSE,,,RP11-722G7.1,0.992577586,0.001543361,0.001553534,0.009478738,NA,NA,FALSE,FALSE,,,,,,,,,,,
WFDC1,0.9848268,0.002141837,0.002468661,0.2048798,NA,NA,FALSE,FALSE,,,LONRF3,0.992577586,0.001347221,0.001105366,-0.285462296,NA,NA,FALSE,FALSE,,,,,,,,,,,
CDH2,0.9848268,0.09682497,0.0973657,0.008034568,-1.287429,0.1979449,FALSE,FALSE,,,OCRL,0.992577586,0.01363985,0.014005297,0.038144818,-0.181555961,0.855931212,FALSE,FALSE,,,,,,,,,,,
ALKBH4,0.9848614,0.01672573,0.01671225,-0.00116348,-0.3172258,0.7510723,FALSE,FALSE,,,AIFM1,0.992577586,0.022165996,0.02315948,0.063254709,0.834499318,0.403999671,FALSE,FALSE,,,,,,,,,,,
KIFAP3,0.9849447,0.05989569,0.05567624,-0.1053904,-1.340895,0.1799547,FALSE,FALSE,,,UNC93B1,0.992577586,0.001280804,0.001767256,0.46446169,NA,NA,FALSE,FALSE,,,,,,,,,,,
FAM43A,0.9849447,0.002307659,0.002326785,0.01190775,NA,NA,FALSE,FALSE,,,CPT1A,0.992577586,0.005895284,0.005524111,-0.093819086,NA,NA,FALSE,FALSE,,,,,,,,,,,
GUCY2F,0.9849447,0.001602321,0.001972802,0.3000833,NA,NA,FALSE,FALSE,,,STT3A,0.992577586,0.016866412,0.017702953,0.069836901,-0.387511189,0.698377803,FALSE,FALSE,,,,,,,,,,,
TEAD1,0.9849447,0.08227213,0.08048112,-0.03175337,-0.05356194,0.9572842,FALSE,FALSE,,,WDR37,0.992577586,0.079933449,0.084171576,0.074533785,-0.579465286,0.562275263,FALSE,FALSE,,,,,,,,,,,
IQGAP2,0.9851907,0.002016747,0.002058357,0.02946321,NA,NA,FALSE,FALSE,,,DCLRE1A,0.992577586,0.003019216,0.002651133,-0.18756492,NA,NA,FALSE,FALSE,,,,,,,,,,,
POLR1E,0.9851907,0.002949549,0.00284364,-0.05275547,NA,NA,FALSE,FALSE,,,KCNH3,0.992577586,0.007677135,0.007950732,0.050519794,NA,NA,FALSE,FALSE,,,,,,,,,,,
UBAC2,0.9851907,0.06718609,0.0645183,-0.05845414,-1.29221,0.1962843,FALSE,FALSE,,,RARG,0.992577586,0.0011532,0.00172446,0.580501847,NA,NA,FALSE,FALSE,,,,,,,,,,,
ATP5G3,0.9852099,0.0373251,0.03208288,-0.2183422,0.5712478,0.5678317,FALSE,FALSE,,,SLC24A4,0.992577586,0.00306034,0.002946184,-0.054844515,NA,NA,FALSE,FALSE,,,,,,,,,,,
SLC18B1,0.9852099,0.003248185,0.00314499,-0.04657834,NA,NA,FALSE,FALSE,,,IGF2BP1,0.992577586,0.001110996,0.001153353,0.053979915,NA,NA,FALSE,FALSE,,,,,,,,,,,
METTL21A,0.9853924,0.02716896,0.02728482,0.006139181,-0.2106933,0.8331266,FALSE,FALSE,,,PSMD12,0.992577586,0.026968281,0.026541001,-0.023040781,0.383381672,0.701436791,FALSE,FALSE,,,,,,,,,,,
ILKAP,0.9853924,0.1137306,0.108129,-0.07286688,-1.000477,0.3170799,FALSE,FALSE,,,RASGRP4,0.992577586,0.000848129,0.000885182,0.061690291,NA,NA,FALSE,FALSE,,,,,,,,,,,
SNX4,0.9853924,0.0496199,0.04864078,-0.02875255,-0.7437874,0.4570051,FALSE,FALSE,,,AC006486.9,0.992577586,0.001035605,0.001538425,0.570980805,NA,NA,FALSE,FALSE,,,,,,,,,,,
DCHS2,0.9853924,0.002418014,0.002092988,-0.2082586,NA,NA,FALSE,FALSE,,,UFD1L,0.992577586,0.021122723,0.020194218,-0.064853553,-0.126938724,0.898988897,FALSE,FALSE,,,,,,,,,,,
KIF1A,0.9853992,0.1124304,0.107398,-0.06606536,-0.1632971,0.8702845,FALSE,FALSE,,,THAP7,0.992577586,0.015180474,0.014781668,-0.038407748,0.175622551,0.860590485,FALSE,FALSE,,,,,,,,,,,
NISCH,0.9853992,0.04354513,0.04275162,-0.02653234,-0.7461991,0.4555472,FALSE,FALSE,,,PISD,0.992577586,0.026043303,0.027498182,0.078423813,-0.063035424,0.949738296,FALSE,FALSE,,,,,,,,,,,
ARSF,0.9853992,0.001634464,0.00166825,0.02951804,NA,NA,FALSE,FALSE,,,PDXK,0.992577586,0.025875136,0.027577994,0.09195108,0.699011416,0.484544897,FALSE,FALSE,,,,,,,,,,,
PTPN3,0.9853992,0.001933449,0.002473665,0.3554733,NA,NA,FALSE,FALSE,,,ZNF684,0.99258359,0.020074528,0.019194878,-0.06464464,-0.011714554,0.990653352,FALSE,FALSE,,,,,,,,,,,
CCNJ,0.9853992,0.00139107,0.001836413,0.4006949,NA,NA,FALSE,FALSE,,,LAMTOR1,0.99258359,0.055994403,0.055811013,-0.004732786,-0.319928002,0.74902291,FALSE,FALSE,,,,,,,,,,,
RP1-179P9.3,0.9854573,0.002277587,0.001941886,-0.2300479,NA,NA,FALSE,FALSE,,,UBA3,0.992824258,0.087254947,0.089374899,0.034632785,0.20050562,0.841085163,FALSE,FALSE,,,,,,,,,,,
UBE2J2,0.9859964,0.03283592,0.03334986,0.02240556,-0.3069582,0.7588752,FALSE,FALSE,,,FOXRED1,0.993085655,0.037813341,0.038444303,0.02387449,-0.341079393,0.733043814,FALSE,FALSE,,,,,,,,,,,
CFAP74,0.9859964,0.002851009,0.002661134,-0.0994313,NA,NA,FALSE,FALSE,,,TPGS1,0.993091507,0.015772136,0.016442906,0.060087238,0.513196965,0.607813549,FALSE,FALSE,,,,,,,,,,,
SMIM1,0.9859964,0.001015642,0.000945363,-0.1034522,NA,NA,FALSE,FALSE,,,SVBP,0.993802058,0.010302183,0.010823739,0.071248899,0.236905982,0.812729729,FALSE,FALSE,,,,,,,,,,,
SLC2A7,0.9859964,0.000752044,0.000485869,-0.6302506,NA,NA,FALSE,FALSE,,,PYGO2,0.993802058,0.009995554,0.01065745,0.092503878,0.222591817,0.823853205,FALSE,FALSE,,,,,,,,,,,
GPR157,0.9859964,0.00076517,0.000686856,-0.1557725,NA,NA,FALSE,FALSE,,,GLI2,0.993802058,0.002544619,0.002659252,0.063570574,NA,NA,FALSE,FALSE,,,,,,,,,,,
MTOR,0.9859964,0.05629677,0.05498993,-0.03388463,-0.3703799,0.7110994,FALSE,FALSE,,,CEP120,0.993802058,0.01921674,0.020658814,0.10439388,-0.111841642,0.910948969,FALSE,FALSE,,,,,,,,,,,
PLA2G5,0.9859964,0.000909281,0.000667546,-0.445858,NA,NA,FALSE,FALSE,,,SHROOM2,0.993802058,0.007551108,0.007587175,0.006874521,-0.606631488,0.544095499,FALSE,FALSE,,,,,,,,,,,
TRNP1,0.9859964,0.001573766,0.002139114,0.4427923,NA,NA,FALSE,FALSE,,,ENPP2,0.993802058,0.819611171,0.830493334,0.019028941,0.254050889,0.799456244,FALSE,FALSE,,,,,,,,,,,
FAM167B,0.9859964,0.001117561,0.000993798,-0.1693294,NA,NA,FALSE,FALSE,,,C15orf52,0.994128182,0.0126261,0.010104065,-0.321473234,-0.030562031,0.975618823,FALSE,FALSE,,,,,,,,,,,
FNDC5,0.9859964,0.001162995,0.001603712,0.4635693,NA,NA,FALSE,FALSE,,,FBXO46,0.994128182,0.00967188,0.010032609,0.052828586,-0.426071171,0.670055986,FALSE,FALSE,,,,,,,,,,,
BMP8B,0.9859964,0.008556143,0.007477077,-0.1944861,NA,NA,FALSE,FALSE,,,B3GLCT,0.994150932,0.013954108,0.014729715,0.078039587,0.100805155,0.919705135,FALSE,FALSE,,,,,,,,,,,
PIK3R3,0.9859964,0.001208002,0.00139239,0.2049402,NA,NA,FALSE,FALSE,,,DARS2,0.994288654,0.008536452,0.007478239,-0.190937865,NA,NA,FALSE,FALSE,,,,,,,,,,,
PARS2,0.9859964,0.001407377,0.001428434,0.02142583,NA,NA,FALSE,FALSE,,,ELK1,0.994550065,0.005511852,0.006042411,0.132586986,NA,NA,FALSE,FALSE,,,,,,,,,,,
TM2D1,0.9859964,0.05896372,0.05556142,-0.08574418,-0.05972855,0.9523718,FALSE,FALSE,,,COPS3,0.994550065,0.024564009,0.025120096,0.032295926,0.204963062,0.837600985,FALSE,FALSE,,,,,,,,,,,
LPAR3,0.9859964,0.001072823,0.000985438,-0.122575,NA,NA,FALSE,FALSE,,,CHRNA4,0.994550065,0.003275115,0.003848243,0.232654073,NA,NA,FALSE,FALSE,,,,,,,,,,,
HS2ST1,0.9859964,0.02700942,0.02891204,0.09820745,-0.2425888,0.8083239,FALSE,FALSE,,,MYO18B,0.994550065,0.00705864,0.007569499,0.100807586,NA,NA,FALSE,FALSE,,,,,,,,,,,
SETSIP,0.9859964,0.000449015,0.000447639,-0.004430677,NA,NA,FALSE,FALSE,,,UHRF1BP1L,0.994596143,0.03704862,0.039217783,0.082088181,0.933371632,0.350628122,FALSE,FALSE,,,,,,,,,,,
PALMD,0.9859964,0.001187311,0.000753141,-0.6567055,NA,NA,FALSE,FALSE,,,ADAMTS20,0.99461068,0.002530854,0.002849375,0.171020933,NA,NA,FALSE,FALSE,,,,,,,,,,,
FRRS1,0.9859964,0.00056156,0.000381771,-0.5567307,NA,NA,FALSE,FALSE,,,PCDH7,0.995148352,0.052551307,0.054050288,0.040575655,0.947097278,0.343589212,FALSE,FALSE,,,,,,,,,,,
DBT,0.9859964,0.03580398,0.0348052,-0.04081703,-0.6436175,0.5198235,FALSE,FALSE,,,DYNC1I1,0.99527401,0.162311093,0.171717946,0.081279215,0.641755549,0.521031915,FALSE,FALSE,,,,,,,,,,,
IGSF3,0.9859964,0.001364504,0.001259468,-0.1155623,NA,NA,FALSE,FALSE,,,PAK3,0.99527401,0.016226845,0.016850665,0.054422979,1.275238723,0.202224759,FALSE,FALSE,,,,,,,,,,,
S100A12,0.9859964,0.000545473,0.000797189,0.5474119,NA,NA,FALSE,FALSE,,,SPCS3,0.995519313,0.033935655,0.033622362,-0.013380754,0.371511383,0.710256679,FALSE,FALSE,,,,,,,,,,,
SHE,0.9859964,0.000561431,0.000692963,0.303669,NA,NA,FALSE,FALSE,,,RANBP2,0.995687588,0.06602557,0.068015504,0.042838779,0.722940083,0.469716696,FALSE,FALSE,,,,,,,,,,,
CRABP2,0.9859964,0.000935325,0.000538496,-0.7965322,NA,NA,FALSE,FALSE,,,PPARG,0.995687588,0.005708469,0.005339518,-0.096394199,NA,NA,FALSE,FALSE,,,,,,,,,,,
KIRREL,0.9859964,0.001239847,0.001207643,-0.037968,NA,NA,FALSE,FALSE,,,CCDC92,0.995687588,0.072674244,0.075385227,0.052837679,0.363767286,0.716031793,FALSE,FALSE,,,,,,,,,,,
CFAP45,0.9859964,0.000658055,0.000651396,-0.01467297,NA,NA,FALSE,FALSE,,,TSHZ3,0.995687588,0.002949672,0.004246286,0.52564703,NA,NA,FALSE,FALSE,,,,,,,,,,,
KLHDC9,0.9859964,0.004323822,0.004039056,-0.09828895,NA,NA,FALSE,FALSE,,,NIPAL2,0.995695924,0.00565921,0.005659844,0.000161583,NA,NA,FALSE,FALSE,,,,,,,,,,,
ALDH9A1,0.9859964,0.01515228,0.01516241,0.000963423,-0.5991201,0.5490928,FALSE,FALSE,,,ZNF620,0.995754865,0.00888304,0.008794458,-0.014458958,-0.074923786,0.940275351,FALSE,FALSE,,,,,,,,,,,
PRRX1,0.9859964,0.001921795,0.00175536,-0.1306879,NA,NA,FALSE,FALSE,,,POR,0.995754865,0.023942396,0.023836988,-0.006365562,-0.077688508,0.938075835,FALSE,FALSE,,,,,,,,,,,
MR1,0.9859964,0.003315941,0.003103861,-0.09535465,NA,NA,FALSE,FALSE,,,MAMLD1,0.995754865,0.008645312,0.01080321,0.321470151,NA,NA,FALSE,FALSE,,,,,,,,,,,
CACNA1E,0.9859964,0.01981021,0.01836458,-0.1093188,-0.2868018,0.7742641,FALSE,FALSE,,,FNTB,0.995754865,0.01563589,0.017228517,0.1399372,-0.174415508,0.861538928,FALSE,FALSE,,,,,,,,,,,
FAM129A,0.9859964,0.003756531,0.003462034,-0.1177809,NA,NA,FALSE,FALSE,,,ZNF18,0.995754865,0.01006443,0.011892714,0.240812516,-0.193361713,0.846675698,FALSE,FALSE,,,,,,,,,,,
NSL1,0.9859964,0.07801323,0.07555726,-0.04614857,-1.172306,0.2410741,FALSE,FALSE,,,TMEM86B,0.995754865,0.002902529,0.002953468,0.025099389,NA,NA,FALSE,FALSE,,,,,,,,,,,
SPATA17,0.9859964,0.003722287,0.003256121,-0.1930354,NA,NA,FALSE,FALSE,,,FASTK,0.995901212,0.021863183,0.024896255,0.187425306,-0.117283072,0.906635739,FALSE,FALSE,,,,,,,,,,,
PRSS38,0.9859964,0.000959649,0.000953304,-0.009570943,NA,NA,FALSE,FALSE,,,PPP2CB,0.995918789,0.073592285,0.074787009,0.023233141,0.470252677,0.638174503,FALSE,FALSE,,,,,,,,,,,
FAM228A,0.9859964,0.000471062,0.000416322,-0.1782158,NA,NA,FALSE,FALSE,,,KLHL1,0.995918789,0.004223229,0.004065025,-0.055082135,NA,NA,FALSE,FALSE,,,,,,,,,,,
DRC1,0.9859964,0.001291765,0.001309638,0.0198248,NA,NA,FALSE,FALSE,,,GANAB,0.996175557,0.034915471,0.03460794,-0.012763393,-0.000394652,0.999685114,FALSE,FALSE,,,,,,,,,,,
NRBP1,0.9859964,0.03413576,0.03240296,-0.07515829,-0.8028562,0.4220578,FALSE,FALSE,,,CCDC77,0.996175557,0.020110905,0.019835447,-0.019897137,-0.065927652,0.947435425,FALSE,FALSE,,,,,,,,,,,
HAAO,0.9859964,0.001694561,0.001343772,-0.334623,NA,NA,FALSE,FALSE,,,WDR24,0.996175557,0.006037701,0.005595452,-0.109744635,NA,NA,FALSE,FALSE,,,,,,,,,,,
GMCL1,0.9859964,0.0554611,0.0550895,-0.009699025,-0.6129304,0.5399224,FALSE,FALSE,,,TOM1L2,0.996175557,0.303818198,0.308549966,0.022295848,0.06180786,0.950715844,FALSE,FALSE,,,,,,,,,,,
M1AP,0.9859964,0.000830466,0.000909023,0.1303945,NA,NA,FALSE,FALSE,,,RAPGEF1,0.996241804,0.040645746,0.040838585,0.006828494,-0.185454653,0.852872445,FALSE,FALSE,,,,,,,,,,,
FER1L5,0.9859964,0.001566534,0.001405445,-0.1565487,NA,NA,FALSE,FALSE,,,ATG4A,0.996333808,0.007256402,0.006337315,-0.195382713,NA,NA,FALSE,FALSE,,,,,,,,,,,
SLC9A2,0.9859964,0.00334156,0.003299194,-0.01840801,NA,NA,FALSE,FALSE,,,RRP1B,0.996480912,0.030354476,0.03407495,0.16680228,0.34524771,0.729908154,FALSE,FALSE,,,,,,,,,,,
CKAP2L,0.9859964,0.001489311,0.001744198,0.2279187,NA,NA,FALSE,FALSE,,,ANO10,0.996675508,0.050892842,0.054586103,0.101070951,0.074016399,0.940997337,FALSE,FALSE,,,,,,,,,,,
TFCP2L1,0.9859964,0.000851294,0.001239593,0.5421363,NA,NA,FALSE,FALSE,,,MB21D1,0.996683504,0.002100945,0.002203315,0.068637019,NA,NA,FALSE,FALSE,,,,,,,,,,,
WDR33,0.9859964,0.08610985,0.08474705,-0.02301506,-0.6573797,0.5109368,FALSE,FALSE,,,AJAP1,0.996752496,0.022779446,0.023494919,0.04461615,-0.507668775,0.61168565,FALSE,FALSE,,,,,,,,,,,
DLX1,0.9859964,0.001052296,0.001110356,0.07748134,NA,NA,FALSE,FALSE,,,PATZ1,0.996772407,0.018128098,0.018191029,0.004999581,-0.422899607,0.672368509,FALSE,FALSE,,,,,,,,,,,
FRZB,0.9859964,0.001085997,0.001208951,0.1547355,NA,NA,FALSE,FALSE,,,SNTG2,0.996780132,0.013393318,0.013585186,0.020520892,-0.123080661,0.902043225,FALSE,FALSE,,,,,,,,,,,
MPP4,0.9859964,0.000791765,0.000840305,0.08584124,NA,NA,FALSE,FALSE,,,TRIM26,0.996780132,0.029379421,0.031263264,0.08966247,0.045260396,0.963899755,FALSE,FALSE,,,,,,,,,,,
DYTN,0.9859964,0.001203526,0.000847311,-0.5063032,NA,NA,FALSE,FALSE,,,TSPAN31,0.996780132,0.018641358,0.020185519,0.114813754,0.612298926,0.54034,FALSE,FALSE,,,,,,,,,,,
MREG,0.9859964,0.008015983,0.007521991,-0.09176474,NA,NA,FALSE,FALSE,,,ZNF14,0.996780132,0.020889252,0.021617655,0.049449184,0.045649031,0.963589989,FALSE,FALSE,,,,,,,,,,,
IGFBP2,0.9859964,0.000809732,0.001309896,0.6939363,NA,NA,FALSE,FALSE,,,RAB11FIP5,0.996810613,0.003118456,0.003055067,-0.029627912,NA,NA,FALSE,FALSE,,,,,,,,,,,
SP140L,0.9859964,0.000915122,0.001042617,0.1881723,NA,NA,FALSE,FALSE,,,CORO6,0.996810613,0.007852557,0.008916997,0.183395384,NA,NA,FALSE,FALSE,,,,,,,,,,,
NGEF,0.9859964,0.01118744,0.009151053,-0.2898697,0.3787686,0.7048597,FALSE,FALSE,,,GMEB1,0.996854295,0.02525749,0.025179929,-0.004437086,-0.154674033,0.877078302,FALSE,FALSE,,,,,,,,,,,
PASK,0.9859964,0.004185189,0.003973883,-0.07474325,NA,NA,FALSE,FALSE,,,SAMD7,0.996854295,0.001212771,0.001668199,0.459984684,NA,NA,FALSE,FALSE,,,,,,,,,,,
IL17RE,0.9859964,0.001216895,0.001198868,-0.02153239,NA,NA,FALSE,FALSE,,,CPEB2,0.996854295,0.159516023,0.162824226,0.029614021,0.633123145,0.526653229,FALSE,FALSE,,,,,,,,,,,
SCN5A,0.9859964,0.000769689,0.000864323,0.1672962,NA,NA,FALSE,FALSE,,,PRIM2,0.996854295,0.04934662,0.051325477,0.056723833,-0.326742834,0.7438624,FALSE,FALSE,,,,,,,,,,,
RPL14,0.9859964,0.1086463,0.1066953,-0.02614138,0.1526372,0.8786844,FALSE,FALSE,,,SPAG6,0.996854295,0.010595137,0.010638131,0.005842439,-0.150847455,0.880096051,FALSE,FALSE,,,,,,,,,,,
ZNF501,0.9859964,0.004116951,0.003314571,-0.3127545,NA,NA,FALSE,FALSE,,,ZNF45,0.996854295,0.0095216,0.009914797,0.058379206,NA,NA,FALSE,FALSE,,,,,,,,,,,
TGM4,0.9859964,0.000761963,0.000595523,-0.3555644,NA,NA,FALSE,FALSE,,,BRD1,0.996854295,0.023163848,0.023653055,0.0301516,0.547334132,0.584149199,FALSE,FALSE,,,,,,,,,,,
PRKCD,0.9859964,0.000626828,0.000944771,0.5918949,NA,NA,FALSE,FALSE,,,UNC119B,0.996886567,0.005278101,0.005822411,0.141597576,NA,NA,FALSE,FALSE,,,,,,,,,,,
HESX1,0.9859964,0.003592019,0.003575746,-0.00655084,NA,NA,FALSE,FALSE,,,BMPR1B,0.996924123,0.00513068,0.004795219,-0.097553562,NA,NA,FALSE,FALSE,,,,,,,,,,,
C3orf52,0.9859964,0.001424196,0.001305462,-0.1255867,NA,NA,FALSE,FALSE,,,CACNG7,0.996924123,0.024926829,0.02551055,0.033394669,-0.022119019,0.982353015,FALSE,FALSE,,,,,,,,,,,
RP11-484M3.5,0.9859964,0.000566497,0.000596464,0.07436602,NA,NA,FALSE,FALSE,,,CCDC163P,0.996997505,0.00188739,0.002673918,0.502562366,NA,NA,FALSE,FALSE,,,,,,,,,,,
OSBPL11,0.9859964,0.02315909,0.02137642,-0.1155588,-0.4287494,0.6681056,FALSE,FALSE,,,NCBP2,0.996997505,0.01194558,0.014575367,0.287055299,-0.537454313,0.590953835,FALSE,FALSE,,,,,,,,,,,
ISY1-RAB43,0.9859964,0.001716166,0.001357582,-0.3381497,NA,NA,FALSE,FALSE,,,CCDC25,0.996997505,0.021317868,0.021030272,-0.019595598,-0.12906106,0.897309334,FALSE,FALSE,,,,,,,,,,,
ALG1L2,0.9859964,0.001721251,0.001064704,-0.6930051,NA,NA,FALSE,FALSE,,,DLEC1,0.997055938,0.001190621,0.001993865,0.743852631,NA,NA,FALSE,FALSE,,,,,,,,,,,
BFSP2,0.9859964,0.000494716,0.000625087,0.3374563,NA,NA,FALSE,FALSE,,,FZR1,0.997180054,0.02517342,0.025970466,0.044970665,0.447464021,0.65454006,FALSE,FALSE,,,,,,,,,,,
SPTSSB,0.9859964,0.001118322,0.001581293,0.4997683,NA,NA,FALSE,FALSE,,,MEX3A,0.997191645,0.001851384,0.002081114,0.168751556,NA,NA,FALSE,FALSE,,,,,,,,,,,
SAMD7,0.9859964,0.001250014,0.001579381,0.337415,NA,NA,FALSE,FALSE,,,STT3B,0.997191645,0.058857311,0.061080217,0.053483538,-0.57423414,0.56580937,FALSE,FALSE,,,,,,,,,,,
KLHL6,0.9859964,0.002415635,0.002199977,-0.1349141,NA,NA,FALSE,FALSE,,,RNF135,0.997191645,0.002007466,0.002018848,0.00815623,NA,NA,FALSE,FALSE,,,,,,,,,,,
DNAJB11,0.9859964,0.0469744,0.04745693,0.01474404,-0.4392011,0.6605158,FALSE,FALSE,,,NOVA2,0.99720224,0.017503759,0.017383321,-0.009961032,0.223011174,0.82352681,FALSE,FALSE,,,,,,,,,,,
ZNF732,0.9859964,0.000765433,0.000998512,0.3835044,NA,NA,FALSE,FALSE,,,MYCN,0.997268487,0.004614403,0.004969387,0.106923693,NA,NA,FALSE,FALSE,,,,,,,,,,,
STX18,0.9859964,0.05188932,0.04848786,-0.09781413,-1.031769,0.3021802,FALSE,FALSE,,,TRPV5,0.997268487,0.009944628,0.010184305,0.034358262,0.064554087,0.948529042,FALSE,FALSE,,,,,,,,,,,
MSX1,0.9859964,0.001156584,0.00062848,-0.8799319,NA,NA,FALSE,FALSE,,,PHKB,0.997268487,0.097716723,0.096487973,-0.018256366,0.463451746,0.643040595,FALSE,FALSE,,,,,,,,,,,
CLRN2,0.9859964,0.000640005,0.000481262,-0.4112612,NA,NA,FALSE,FALSE,,,C1orf141,0.997313977,0.001856791,0.001342301,-0.468102879,NA,NA,FALSE,FALSE,,,,,,,,,,,
TMPRSS11A,0.9859964,0.001003796,0.00082025,-0.2913304,NA,NA,FALSE,FALSE,,,BRDT,0.997313977,0.004321464,0.003664106,-0.238059002,NA,NA,FALSE,FALSE,,,,,,,,,,,
MOB1B,0.9859964,0.01082327,0.01196968,0.1452483,0.1839935,0.8540186,FALSE,FALSE,,,ITSN2,0.997313977,0.200828241,0.199389758,-0.010370851,0.13288813,0.894281854,FALSE,FALSE,,,,,,,,,,,
ADH4,0.9859964,0.00050321,0.000611095,0.2802365,NA,NA,FALSE,FALSE,,,MS4A5,0.997313977,0.00744214,0.007546867,0.020160264,-0.433816785,0.664421492,FALSE,FALSE,,,,,,,,,,,
H2AFZ,0.9859964,0.0404631,0.03841304,-0.07501081,0.07634772,0.9391425,FALSE,FALSE,,,ANKRD30A,0.997313977,0.001611433,0.001740219,0.11092468,NA,NA,FALSE,FALSE,,,,,,,,,,,
ARHGEF38,0.9859964,0.003431144,0.003416045,-0.006362687,NA,NA,FALSE,FALSE,,,PCGF5,0.997313977,0.242068452,0.243946109,0.011147399,0.665612202,0.505659005,FALSE,FALSE,,,,,,,,,,,
PCDH18,0.9859964,0.000556657,0.000561011,0.01123998,NA,NA,FALSE,FALSE,,,ACOT6,0.997313977,0.001571712,0.001238007,-0.344317125,NA,NA,FALSE,FALSE,,,,,,,,,,,
RAB33B,0.9859964,0.008935119,0.008552978,-0.06306013,-0.4400089,0.6599307,FALSE,FALSE,,,AQR,0.997313977,0.050539925,0.052714861,0.060786228,-0.0934908,0.925513659,FALSE,FALSE,,,,,,,,,,,
RNF150,0.9859964,0.01275271,0.0116846,-0.1261959,0.3759556,0.7069499,FALSE,FALSE,,,MPG,0.997313977,0.024487743,0.025087052,0.034883171,0.098700973,0.921375696,FALSE,FALSE,,,,,,,,,,,
RP11-215A19.2,0.9859964,0.000524257,0.001029281,0.9732914,NA,NA,FALSE,FALSE,,,PABPC1L,0.997313977,0.004416407,0.003833854,-0.204077702,NA,NA,FALSE,FALSE,,,,,,,,,,,
FAM173B,0.9859964,0.03091917,0.03099251,0.003418179,-0.5284962,0.597155,FALSE,FALSE,,,APOBEC2,0.997344932,0.007853726,0.009145769,0.219727208,0.614668867,0.538773424,FALSE,FALSE,,,,,,,,,,,
ROPN1L,0.9859964,0.000931757,0.000443609,-1.070665,NA,NA,FALSE,FALSE,,,OGG1,0.997886461,0.017074909,0.019523109,0.193304975,0.147978495,0.882359739,FALSE,FALSE,,,,,,,,,,,
ANXA2R,0.9859964,0.001278619,0.001165145,-0.1340769,NA,NA,FALSE,FALSE,,,EIF3A,0.99826207,0.051191734,0.051508455,0.00889839,-0.71528228,0.474434636,FALSE,FALSE,,,,,,,,,,,
C5orf67,0.9859964,0.000645404,0.000678065,0.07122158,NA,NA,FALSE,FALSE,,,UBL7,0.99826207,0.013950745,0.014973421,0.102061677,-0.356732538,0.721292044,FALSE,FALSE,,,,,,,,,,,
SERF1B,0.9859964,0.000473202,0.000686464,0.5367282,NA,NA,FALSE,FALSE,,,DSE,0.998588466,0.037280726,0.036843536,-0.017018421,-1.034999384,0.300669199,FALSE,FALSE,,,,,,,,,,,
SMN1,0.9859964,0.001293975,0.000934701,-0.4692323,NA,NA,FALSE,FALSE,,,TMED9,0.998633523,0.026320442,0.028736526,0.126701944,0.403411605,0.686645451,FALSE,FALSE,,,,,,,,,,,
HMGCR,0.9859964,0.0219299,0.02395179,0.1272345,0.3120804,0.7549794,FALSE,FALSE,,,CNNM4,0.998966367,0.025990996,0.0254249,-0.031769857,0.027688264,0.977910784,FALSE,FALSE,,,,,,,,,,,
AC113404.1,0.9859964,0.000902271,0.001095792,0.2803423,NA,NA,FALSE,FALSE,,,UBA1,0.998966367,0.063843202,0.064000469,0.003549476,-0.367827697,0.713001716,FALSE,FALSE,,,,,,,,,,,
