no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
MACC1,0.966071033,0.006136959,0.00356266,-0.784569082,NA,NA,FALSE,FALSE,,,ZNF430,0.985840857,0.03523944,0.033547242,-0.070996845,0.18162751,0.855875058,FALSE,FALSE,,,,,,,,,,,
DNAH11,0.966071033,0.00952437,0.010103141,0.085108316,0.55976583,0.575639174,FALSE,FALSE,,,ZNF431,0.985840857,0.074294557,0.069979529,-0.08632357,0.298040648,0.76567214,FALSE,FALSE,,,,,,,,,,,
SEC61G,0.966071033,0.007737801,0.005986215,-0.370279356,NA,NA,FALSE,FALSE,,,UQCRFS1,0.985840857,0.02519152,0.02670646,0.084250595,0.025041571,0.980021805,FALSE,FALSE,,,,,,,,,,,
GBAS,0.966071033,0.048222042,0.046972641,-0.037872047,0.259132181,0.795533256,FALSE,FALSE,,,CEBPG,0.985840857,0.008681143,0.007552452,-0.200939774,0.165141164,0.868832874,FALSE,FALSE,,,,,,,,,,,
SERPINE1,0.966071033,0.065599559,0.054713795,-0.261781506,0.559687399,0.575692679,FALSE,FALSE,,,KIAA0355,0.985840857,0.057059652,0.059651963,0.064098677,0.039098558,0.968811811,FALSE,FALSE,,,,,,,,,,,
AP1S1,0.966071033,0.0089933,0.006965322,-0.368660555,NA,NA,FALSE,FALSE,,,FXYD5,0.985840857,0.041564345,0.036248155,-0.197438903,0.68467462,0.493549268,FALSE,FALSE,,,,,,,,,,,
EFCAB10,0.966071033,0.006739708,0.005679454,-0.246933881,NA,NA,FALSE,FALSE,,,CLIP3,0.985840857,0.016215462,0.012546279,-0.370110504,-1.389063407,0.16481347,FALSE,FALSE,,,,,,,,,,,
SMO,0.966071033,0.007780435,0.00414976,-0.906822729,NA,NA,FALSE,FALSE,,,ZNF345,0.985840857,0.008930598,0.006291968,-0.505245339,NA,NA,FALSE,FALSE,,,,,,,,,,,
ACOT9,0.966071033,0.027056883,0.024511625,-0.142529527,-0.040266046,0.967881024,FALSE,FALSE,,,GMFG,0.985840857,0.048873823,0.056461141,0.208196317,0.476924852,0.633415635,FALSE,FALSE,,,,,,,,,,,
FTSJ1,0.966071033,0.007193282,0.005303062,-0.439824431,NA,NA,FALSE,FALSE,,,ZNF780A,0.985840857,0.0099546,0.011397243,0.195249595,-0.509275557,0.610559088,FALSE,FALSE,,,,,,,,,,,
PRPS1,0.966071033,0.008679791,0.007238648,-0.261940028,NA,NA,FALSE,FALSE,,,ATP5SL,0.985840857,0.011596105,0.014311051,0.303489234,-0.322743344,0.746889623,FALSE,FALSE,,,,,,,,,,,
NRG1,0.966071033,0.020198612,0.020523062,0.022989865,-0.544342674,0.586205686,FALSE,FALSE,,,TRAPPC6A,0.985840857,0.00901583,0.009035768,0.003187032,0.270439043,0.786822507,FALSE,FALSE,,,,,,,,,,,
DENND3,0.966071033,0.339025419,0.331360009,-0.032993951,-1.013126202,0.310999885,FALSE,FALSE,,,PLA2G4C,0.985840857,0.009223893,0.012991675,0.494139818,0.767973816,0.442502741,FALSE,FALSE,,,,,,,,,,,
GSDMD,0.966071033,0.038463393,0.029568527,-0.379423667,-0.319689062,0.749204053,FALSE,FALSE,,,SLC6A16,0.985840857,0.011776635,0.010362482,-0.184557818,-0.207188397,0.835862728,FALSE,FALSE,,,,,,,,,,,
DGAT1,0.966071033,0.010127414,0.00876734,-0.208054742,NA,NA,FALSE,FALSE,,,ATF5,0.985840857,0.010750973,0.010003781,-0.103921963,-1.108974888,0.267441015,FALSE,FALSE,,,,,,,,,,,
RFX3,0.966071033,0.164383734,0.157666627,-0.060190224,-0.412215638,0.680181376,FALSE,FALSE,,,CLEC11A,0.985840857,0.007028435,0.004894922,-0.52191767,NA,NA,FALSE,FALSE,,,,,,,,,,,
CD72,0.966071033,0.009705178,0.005845312,-0.731474571,NA,NA,FALSE,FALSE,,,ZNF766,0.985840857,0.0270847,0.026569403,-0.027712341,0.693567271,0.487953625,FALSE,FALSE,,,,,,,,,,,
TMEM245,0.966071033,0.049320002,0.051354817,0.058326741,0.006772965,0.994595997,FALSE,FALSE,,,ZNF665,0.985840857,0.007716192,0.010434825,0.435445409,0.481356651,0.63026304,FALSE,FALSE,,,,,,,,,,,
C9orf114,0.966071033,0.008589535,0.008515071,-0.012561356,NA,NA,FALSE,FALSE,,,PPP1R12C,0.985840857,0.017251791,0.013873953,-0.314367248,0.322639596,0.746968203,FALSE,FALSE,,,,,,,,,,,
NOXA1,0.966071033,0.007414799,0.008053044,0.11912658,-0.104050456,0.917129308,FALSE,FALSE,,,ISOC2,0.985840857,0.009432732,0.009653436,0.033366783,-1.818436706,0.068997412,FALSE,FALSE,,,,,,,,,,,
LYVE1,0.966071033,0.081452795,0.08361731,0.037837431,-0.454627817,0.649377019,FALSE,FALSE,,,USP9Y,0.985840857,0.034867028,0.037842339,0.118137848,-1.45514633,0.145628755,FALSE,FALSE,,,,,,,,,,,
LDHA,0.966071033,0.030101046,0.032101766,0.092839036,-0.077515008,0.938213852,FALSE,FALSE,,,ATP6V1E1,0.985840857,0.054132897,0.042510436,-0.348688548,-0.340248492,0.733669403,FALSE,FALSE,,,,,,,,,,,
ATG2A,0.966071033,0.008004343,0.013740812,0.779612437,0.476958831,0.633391438,FALSE,FALSE,,,TANGO2,0.985840857,0.076670258,0.065875382,-0.2189276,-0.060651677,0.951636617,FALSE,FALSE,,,,,,,,,,,
POLD3,0.966071033,0.022550729,0.021486909,-0.069716115,-0.119413971,0.904947393,FALSE,FALSE,,,SGSM1,0.985840857,0.020850593,0.012563529,-0.730846642,-0.002654646,0.997881902,FALSE,FALSE,,,,,,,,,,,
ARRB1,0.966071033,0.169453234,0.153484404,-0.142795096,-0.033121513,0.973577688,FALSE,FALSE,,,ZMAT5,0.985840857,0.010176437,0.010752837,0.079484853,-0.530610296,0.59568886,FALSE,FALSE,,,,,,,,,,,
PCSK7,0.966071033,0.093856289,0.081093752,-0.21086266,-0.831938665,0.405443566,FALSE,FALSE,,,OSBP2,0.985840857,0.019989587,0.019314905,-0.049534132,0.381909595,0.702528423,FALSE,FALSE,,,,,,,,,,,
CD3G,0.966071033,0.011838497,0.006681782,-0.82518106,NA,NA,FALSE,FALSE,,,TOMM22,0.985840857,0.011636127,0.008009102,-0.538898469,0.772151736,0.440024563,FALSE,FALSE,,,,,,,,,,,
SRPR,0.966071033,0.009146365,0.012331659,0.431096456,0.436804982,0.662252786,FALSE,FALSE,,,PDGFB,0.985840857,0.036757136,0.033339857,-0.140776444,0.494455632,0.620984433,FALSE,FALSE,,,,,,,,,,,
CCDC3,0.966071033,0.006428476,0.00587556,-0.129750422,NA,NA,FALSE,FALSE,,,RPS19BP1,0.985840857,0.026591758,0.023221778,-0.195500697,-0.566980215,0.570727624,FALSE,FALSE,,,,,,,,,,,
UROS,0.966071033,0.024404996,0.026362054,0.111286274,0.091799521,0.926857324,FALSE,FALSE,,,ST13,0.985840857,0.029486851,0.034206998,0.214219767,0.044074762,0.96484481,FALSE,FALSE,,,,,,,,,,,
CLIP1,0.966071033,0.085428323,0.076248514,-0.164005252,-0.233697718,0.815219659,FALSE,FALSE,,,XPNPEP3,0.985840857,0.029722031,0.037990446,0.354103929,-0.110975701,0.911635615,FALSE,FALSE,,,,,,,,,,,
DDX55,0.966071033,0.022851225,0.024030343,0.072585743,-0.620476343,0.534944224,FALSE,FALSE,,,DESI1,0.985840857,0.006300514,0.009483408,0.589936133,0.574027585,0.565949134,FALSE,FALSE,,,,,,,,,,,
SPG20,0.966071033,0.029966193,0.029597532,-0.017858941,-0.673443007,0.500665495,FALSE,FALSE,,,WBP2NL,0.985840857,0.041847129,0.036668934,-0.190570298,-0.231406927,0.816998684,FALSE,FALSE,,,,,,,,,,,
RBM23,0.966071033,0.046709659,0.045128969,-0.049667096,0.268725652,0.78814081,FALSE,FALSE,,,CHODL,0.985840857,0.013269666,0.007444112,-0.833960406,-0.037761853,0.969877559,FALSE,FALSE,,,,,,,,,,,
PTGDR,0.966071033,0.012199835,0.008681547,-0.490837601,NA,NA,FALSE,FALSE,,,SYNJ1,0.985840857,0.042834207,0.049597893,0.211515445,-0.551475669,0.581307641,FALSE,FALSE,,,,,,,,,,,
SRSF5,0.966071033,0.130497944,0.111698138,-0.224421936,-0.920362073,0.357383581,FALSE,FALSE,,,MCM3AP,0.985840857,0.061847712,0.050771299,-0.284707052,-0.003489792,0.997215554,FALSE,FALSE,,,,,,,,,,,
EFCAB11,0.966071033,0.04155718,0.032384138,-0.359810412,-0.09074722,0.927693449,FALSE,FALSE,,,DDX60,0.986081796,0.035719005,0.032572318,-0.133045501,1.479040645,0.139129452,FALSE,FALSE,,,,,,,,,,,
GOLGA8N,0.966071033,0.011365914,0.011717138,0.043906604,NA,NA,FALSE,FALSE,,,IQCE,0.986403002,0.00588731,0.00859343,0.545625481,NA,NA,FALSE,FALSE,,,,,,,,,,,
WHAMM,0.966071033,0.027781992,0.025563705,-0.120053113,-0.619263763,0.535742612,FALSE,FALSE,,,ATP5F1,0.986462128,0.022207999,0.034606483,0.63996295,0.310795024,0.755956453,FALSE,FALSE,,,,,,,,,,,
DEXI,0.966071033,0.029206121,0.025263679,-0.209206001,-0.130221565,0.896391133,FALSE,FALSE,,,HORMAD1,0.986462128,0.006876462,0.008932491,0.377396048,NA,NA,FALSE,FALSE,,,,,,,,,,,
C16orf62,0.966071033,0.094807577,0.088150245,-0.105037777,-0.335005473,0.737620958,FALSE,FALSE,,,POLR1B,0.986462128,0.014050954,0.010510528,-0.418832937,-0.716000063,0.47399131,FALSE,FALSE,,,,,,,,,,,
ERI2,0.966071033,0.006828787,0.008086833,0.243945357,NA,NA,FALSE,FALSE,,,PBX2,0.986462128,0.022481105,0.014736965,-0.609273552,-0.077120685,0.938527538,FALSE,FALSE,,,,,,,,,,,
TBC1D10B,0.966071033,0.010871799,0.014008972,0.365760356,0.53457243,0.592945553,FALSE,FALSE,,,PHF14,0.986462128,0.158547185,0.155995762,-0.023405432,0.346139908,0.729237572,FALSE,FALSE,,,,,,,,,,,
CNOT1,0.966071033,0.055184186,0.050209755,-0.136287192,-0.081176132,0.935301881,FALSE,FALSE,,,PLEKHF2,0.986462128,0.01222218,0.008710727,-0.488636656,0.579944779,0.561951857,FALSE,FALSE,,,,,,,,,,,
CMTR2,0.966071033,0.040305391,0.038903472,-0.051073913,0.116120499,0.907557043,FALSE,FALSE,,,PABPC1,0.986462128,0.203145546,0.204196659,0.007445524,-0.744315896,0.456685387,FALSE,FALSE,,,,,,,,,,,
TSR1,0.966071033,0.01121372,0.014030039,0.323254092,0.538347728,0.590337006,FALSE,FALSE,,,TSFM,0.986462128,0.006377654,0.008241043,0.369801161,NA,NA,FALSE,FALSE,,,,,,,,,,,
CAMKK1,0.966071033,0.044233122,0.043433329,-0.026324533,0.12429533,0.901081445,FALSE,FALSE,,,THAP11,0.986462128,0.00800069,0.009266023,0.211825807,NA,NA,FALSE,FALSE,,,,,,,,,,,
C1QBP,0.966071033,0.008195256,0.013958671,0.768300612,0.782635089,0.43384143,FALSE,FALSE,,,RBM3,0.986591955,0.03731772,0.034056144,-0.131945723,0.101134834,0.919443426,FALSE,FALSE,,,,,,,,,,,
TRIM16L,0.966071033,0.008454741,0.005148376,-0.715643202,NA,NA,FALSE,FALSE,,,COQ10B,0.986615264,0.03309214,0.028926634,-0.194090127,-1.595909866,0.110508919,FALSE,FALSE,,,,,,,,,,,
MED13,0.966071033,0.138720375,0.136254266,-0.0258783,0.137089704,0.89095989,FALSE,FALSE,,,UBE4B,0.986712638,0.10443316,0.093363736,-0.16164567,0.457583532,0.647251677,FALSE,FALSE,,,,,,,,,,,
METTL23,0.966071033,0.006805095,0.009876853,0.537436265,0.348164327,0.727716777,FALSE,FALSE,,,GALE,0.986712638,0.013040648,0.008955888,-0.542107166,-0.177009348,0.859501047,FALSE,FALSE,,,,,,,,,,,
NOL4,0.966071033,0.010015102,0.008638076,-0.213395182,NA,NA,FALSE,FALSE,,,YTHDF2,0.986712638,0.054294824,0.050200607,-0.113109862,-0.468628019,0.639335546,FALSE,FALSE,,,,,,,,,,,
VPS16,0.966071033,0.007643093,0.00621556,-0.298272328,NA,NA,FALSE,FALSE,,,USP24,0.986712638,0.147416919,0.149148776,0.016850025,-0.031630661,0.974766592,FALSE,FALSE,,,,,,,,,,,
SCAND1,0.966071033,0.028360179,0.022392741,-0.340835491,-0.34551873,0.729704432,FALSE,FALSE,,,OLFML3,0.986712638,0.023136675,0.020907416,-0.146166781,0.048446968,0.961360028,FALSE,FALSE,,,,,,,,,,,
PRELID3B,0.966071033,0.006337031,0.004301922,-0.558825822,NA,NA,FALSE,FALSE,,,NBAS,0.986712638,0.10590355,0.109056261,0.042321644,0.093164359,0.925772989,FALSE,FALSE,,,,,,,,,,,
UHRF1,0.966071033,0.006727718,0.004768461,-0.496593401,NA,NA,FALSE,FALSE,,,MRPS5,0.986712638,0.058222853,0.058819777,0.014715782,0.004597446,0.996331782,FALSE,FALSE,,,,,,,,,,,
KDM4B,0.966071033,0.094271906,0.080354616,-0.230446988,-0.226305716,0.820963653,FALSE,FALSE,,,ANAPC1,0.986712638,0.035782708,0.034999093,-0.031945019,-0.21699753,0.82821027,FALSE,FALSE,,,,,,,,,,,
WDR83,0.966071033,0.009549946,0.009334695,-0.032889711,NA,NA,FALSE,FALSE,,,SP100,0.986712638,0.300329007,0.302772172,0.011688786,-0.728011883,0.466606312,FALSE,FALSE,,,,,,,,,,,
HAUS8,0.966071033,0.008087388,0.003940091,-1.037445114,NA,NA,FALSE,FALSE,,,ARMC8,0.986712638,0.080695317,0.082487572,0.031691829,0.021347575,0.982968393,FALSE,FALSE,,,,,,,,,,,
ZNF780A,0.966071033,0.010070293,0.010433458,0.05111178,0.553435311,0.579965365,FALSE,FALSE,,,PDLIM5,0.986712638,0.046287138,0.05516408,0.25311782,0.432391478,0.665456911,FALSE,FALSE,,,,,,,,,,,
RGPD8,0.966101076,0.008525052,0.008974143,0.074065495,-0.163549949,0.870085449,FALSE,FALSE,,,CYFIP2,0.986712638,0.041148178,0.039797321,-0.048157248,-0.016281008,0.987010209,FALSE,FALSE,,,,,,,,,,,
MYNN,0.966101076,0.008109802,0.010218323,0.333419879,0.424915828,0.670898036,FALSE,FALSE,,,GRK6,0.986712638,0.006981168,0.012344122,0.822283822,NA,NA,FALSE,FALSE,,,,,,,,,,,
KIAA1549,0.966101076,0.007013223,0.005946545,-0.238025719,NA,NA,FALSE,FALSE,,,TAPBP,0.986712638,0.076505375,0.071416003,-0.099313723,-0.193967333,0.846201461,FALSE,FALSE,,,,,,,,,,,
AKR7A2,0.966309768,0.006871528,0.005119377,-0.42466268,NA,NA,FALSE,FALSE,,,DTX2,0.986712638,0.056367531,0.057835125,0.037081568,-0.317733949,0.750686757,FALSE,FALSE,,,,,,,,,,,
CENPQ,0.966309768,0.009389985,0.008023997,-0.226801779,NA,NA,FALSE,FALSE,,,MTPN,0.986712638,0.040686019,0.044876647,0.14143178,0.559277921,0.575972061,FALSE,FALSE,,,,,,,,,,,
BRINP3,0.966458802,0.006771566,0.00676642,-0.001096803,NA,NA,FALSE,FALSE,,,PLCXD1,0.986712638,0.004674795,0.011372465,1.282570085,-0.427888221,0.668732503,FALSE,FALSE,,,,,,,,,,,
CHMP2B,0.966458802,0.010275855,0.011551642,0.168839527,0.513637957,0.607505137,FALSE,FALSE,,,KIAA0196,0.986712638,0.037898682,0.036212188,-0.065672299,0.122668628,0.902369508,FALSE,FALSE,,,,,,,,,,,
MCCC2,0.966458802,0.032923716,0.025972977,-0.342115814,-1.046774448,0.295203618,FALSE,FALSE,,,JMJD1C,0.986712638,0.485774627,0.483920751,-0.005516331,0.001479102,0.998819848,FALSE,FALSE,,,,,,,,,,,
GRK6,0.966458802,0.007047696,0.008319551,0.239354069,NA,NA,FALSE,FALSE,,,SLC38A2,0.986712638,0.071733155,0.07524622,0.06897904,1.617737562,0.105719167,FALSE,FALSE,,,,,,,,,,,
RPGR,0.966458802,0.011526224,0.011011989,-0.065844868,0.172389089,0.863131649,FALSE,FALSE,,,TBK1,0.986712638,0.06027984,0.057838022,-0.059657366,-0.291099178,0.770975468,FALSE,FALSE,,,,,,,,,,,
TBC1D8B,0.966458802,0.010605236,0.008017071,-0.403629634,-0.19664693,0.844103843,FALSE,FALSE,,,FAN1,0.986712638,0.027261584,0.030188162,0.14711353,-0.054276825,0.956714614,FALSE,FALSE,,,,,,,,,,,
ACP2,0.966458802,0.010712756,0.013573614,0.341475238,0.189750782,0.849504425,FALSE,FALSE,,,PPIB,0.986712638,0.0405445,0.036279607,-0.160347388,-0.375549314,0.707251978,FALSE,FALSE,,,,,,,,,,,
TRHDE,0.966458802,0.007642126,0.007865136,0.041497711,NA,NA,FALSE,FALSE,,,MPG,0.986712638,0.018958248,0.024146816,0.349007304,-0.003456628,0.997242015,FALSE,FALSE,,,,,,,,,,,
CCDC64,0.966458802,0.008442622,0.008321089,-0.020918852,NA,NA,FALSE,FALSE,,,DPH1,0.986712638,0.005046246,0.006849729,0.440836371,NA,NA,FALSE,FALSE,,,,,,,,,,,
MYH11,0.966458802,0.010030203,0.009833149,-0.028625372,0.437896771,0.661461117,FALSE,FALSE,,,EIF4A1,0.986712638,0.031388075,0.034299041,0.127951678,-0.117433198,0.906516778,FALSE,FALSE,,,,,,,,,,,
NDEL1,0.966458802,0.042179405,0.02980323,-0.501070077,-0.950608308,0.341803249,FALSE,FALSE,,,NAT9,0.986712638,0.022102376,0.026207521,0.245779394,0.134727342,0.892827454,FALSE,FALSE,,,,,,,,,,,
TAF4B,0.966458802,0.0077986,0.008926854,0.194936638,0.052796565,0.957893998,FALSE,FALSE,,,PTPRA,0.986712638,0.130492125,0.132495921,0.021985199,0.153545394,0.877968195,FALSE,FALSE,,,,,,,,,,,
ILVBL,0.966458802,0.00873801,0.010400297,0.251247976,-0.326137242,0.744320521,FALSE,FALSE,,,ADNP,0.986712638,0.154670686,0.143741965,-0.105718478,-0.252488431,0.800663555,FALSE,FALSE,,,,,,,,,,,
DSCR3,0.966458802,0.041234899,0.038253861,-0.108260489,-0.181234179,0.856183768,FALSE,FALSE,,,ZNF490,0.986712638,0.035384831,0.03586593,0.019482995,0.139871944,0.888761169,FALSE,FALSE,,,,,,,,,,,
RAP1GAP,0.966533297,0.00772072,0.007726315,0.001045188,NA,NA,FALSE,FALSE,,,ZNF324,0.986712638,0.005493839,0.00831213,0.59740351,-0.645710756,0.518466693,FALSE,FALSE,,,,,,,,,,,
SDC3,0.966533297,0.009440457,0.00604759,-0.642496234,NA,NA,FALSE,FALSE,,,TPM3,0.986886454,0.077966182,0.075837097,-0.039944746,-0.074635154,0.940505004,FALSE,FALSE,,,,,,,,,,,
RNF19B,0.966533297,0.034341598,0.028673479,-0.260240192,-0.308168756,0.757953926,FALSE,FALSE,,,TRAF3IP3,0.986886454,0.088432842,0.07696321,-0.200413282,-0.624719292,0.532155309,FALSE,FALSE,,,,,,,,,,,
RIMS3,0.966533297,0.010667503,0.007122732,-0.582719953,NA,NA,FALSE,FALSE,,,ERLEC1,0.986886454,0.023039908,0.022599118,-0.027868495,-0.449828949,0.652833782,FALSE,FALSE,,,,,,,,,,,
ZYG11B,0.966533297,0.052734533,0.053504233,0.020905013,-0.170660891,0.864490416,FALSE,FALSE,,,ST3GAL5,0.986886454,0.071681168,0.07933779,0.146414053,0.930664186,0.352027301,FALSE,FALSE,,,,,,,,,,,
MAGOH,0.966533297,0.010346438,0.010225832,-0.016915963,0.757580028,0.44870244,FALSE,FALSE,,,ARL5A,0.986886454,0.176726331,0.179122123,0.019426522,-1.000661484,0.316990494,FALSE,FALSE,,,,,,,,,,,
USP24,0.966533297,0.149435998,0.140048726,-0.093598859,0.02171225,0.982677492,FALSE,FALSE,,,MAML1,0.986886454,0.044365384,0.049181663,0.148686056,-0.667662033,0.504349351,FALSE,FALSE,,,,,,,,,,,
PRKACB,0.966533297,0.084283512,0.073105437,-0.205271725,0.456635519,0.647933045,FALSE,FALSE,,,NKIRAS2,0.986886454,0.012213146,0.008551134,-0.514247254,-1.125386453,0.260425309,FALSE,FALSE,,,,,,,,,,,
KIAA1324,0.966533297,0.008609781,0.00724125,-0.249737745,NA,NA,FALSE,FALSE,,,THBD,0.986886454,0.004967516,0.013804105,1.474500807,NA,NA,FALSE,FALSE,,,,,,,,,,,
HIPK1,0.966533297,0.035735513,0.028944067,-0.304090816,-0.212239744,0.831920002,FALSE,FALSE,,,TNFAIP2,0.986944281,0.051358622,0.054758729,0.092482488,-0.123841282,0.901440945,FALSE,FALSE,,,,,,,,,,,
CHD1L,0.966533297,0.074174501,0.087113305,0.231969769,-0.199179295,0.842122495,FALSE,FALSE,,,D2HGDH,0.987314321,0.038821612,0.044730996,0.204414831,0.529261172,0.596624287,FALSE,FALSE,,,,,,,,,,,
ZC3H11A,0.966533297,0.058720385,0.05756249,-0.028732419,-0.62460678,0.532229169,FALSE,FALSE,,,VMP1,0.987314321,0.242613255,0.251208534,0.050227098,-0.356489807,0.721473784,FALSE,FALSE,,,,,,,,,,,
CCSAP,0.966533297,0.013357488,0.020631226,0.627180777,0.139274338,0.889233368,FALSE,FALSE,,,SOGA1,0.987697422,0.062314568,0.068925377,0.145465791,1.155895567,0.247723876,FALSE,FALSE,,,,,,,,,,,
URB2,0.966533297,0.009194302,0.009326701,0.020626757,NA,NA,FALSE,FALSE,,,SLC2A5,0.987974931,0.272325705,0.296011411,0.120319628,0.147079279,0.883069445,FALSE,FALSE,,,,,,,,,,,
TSSC1,0.966533297,0.029324093,0.030648711,0.063739889,-0.178184117,0.858578383,FALSE,FALSE,,,NAT8L,0.987974931,0.011365395,0.015368621,0.435339904,0.19173417,0.847950439,FALSE,FALSE,,,,,,,,,,,
MTIF2,0.966533297,0.014873843,0.020035413,0.42977481,-0.357813282,0.72048305,FALSE,FALSE,,,MAGED2,0.987974931,0.011827538,0.008107359,-0.544845739,0.078121879,0.937731103,FALSE,FALSE,,,,,,,,,,,
ZNF638,0.966533297,0.236041889,0.241010142,0.030050954,0.465679238,0.641445116,FALSE,FALSE,,,FRMD4A,0.987974931,2.692489985,2.640903239,-0.027909535,-1.309012155,0.190530233,FALSE,FALSE,,,,,,,,,,,
CCDC142,0.966533297,0.009984348,0.008648184,-0.207271046,NA,NA,FALSE,FALSE,,,CACNA1C,0.987974931,0.0223116,0.020729067,-0.10613882,1.120583996,0.26246498,FALSE,FALSE,,,,,,,,,,,
ZAP70,0.966533297,0.014091298,0.009547962,-0.56153976,NA,NA,FALSE,FALSE,,,EXOSC8,0.987974931,0.019000781,0.018888161,-0.008576485,-0.141135518,0.887762885,FALSE,FALSE,,,,,,,,,,,
AMMECR1L,0.966533297,0.009273727,0.008255063,-0.167869956,NA,NA,FALSE,FALSE,,,FBXO42,0.988709191,0.092391747,0.091630406,-0.011937569,0.168262627,0.866376674,FALSE,FALSE,,,,,,,,,,,
SGOL2,0.966533297,0.010870872,0.013231724,0.283533314,-0.01068641,0.991473641,FALSE,FALSE,,,GMEB1,0.988732198,0.020166632,0.028377221,0.492763151,0.083335023,0.933585153,FALSE,FALSE,,,,,,,,,,,
TRAF3IP1,0.966533297,0.011783909,0.011334855,-0.05605229,0.898765443,0.368777611,FALSE,FALSE,,,DDIT4,0.988935465,0.107642881,0.090499915,-0.25026457,-0.351229267,0.725416355,FALSE,FALSE,,,,,,,,,,,
ASB1,0.966533297,0.009388733,0.008741664,-0.103022501,0.43845258,0.661058238,FALSE,FALSE,,,SLC25A53,0.988960344,0.022863531,0.027321919,0.257010606,0.288320126,0.773101703,FALSE,FALSE,,,,,,,,,,,
HDAC4,0.966533297,0.12818836,0.117077732,-0.130798558,-0.816711617,0.414093251,FALSE,FALSE,,,CSPP1,0.988960344,0.057872046,0.0545899,-0.084232611,0.720673434,0.471110461,FALSE,FALSE,,,,,,,,,,,
ING5,0.966533297,0.010309351,0.008580683,-0.264789224,0.15606289,0.875983449,FALSE,FALSE,,,CARNMT1,0.988960344,0.029898381,0.026001849,-0.201453111,-0.696504474,0.486112956,FALSE,FALSE,,,,,,,,,,,
COLQ,0.966533297,0.011301226,0.013700059,0.277702887,0.299150553,0.764825176,FALSE,FALSE,,,LRRC4C,0.988960344,0.049550947,0.046770767,-0.083305546,0.234058068,0.814939899,FALSE,FALSE,,,,,,,,,,,
PLCL2,0.966533297,0.280121069,0.287681327,0.038421078,-1.033290238,0.301468094,FALSE,FALSE,,,IVD,0.988960344,0.048188805,0.043257176,-0.155758547,0.341876549,0.732443799,FALSE,FALSE,,,,,,,,,,,
MYD88,0.966533297,0.009085235,0.015493796,0.770094987,-0.253664233,0.799754968,FALSE,FALSE,,,VAC14,0.988960344,0.036135756,0.038723734,0.099791011,-0.01301558,0.989615363,FALSE,FALSE,,,,,,,,,,,
WDR48,0.966533297,0.030331764,0.027378422,-0.147790121,-1.19482818,0.232154168,FALSE,FALSE,,,RRP1B,0.988960344,0.030151906,0.032554734,0.110618157,0.535617506,0.592222927,FALSE,FALSE,,,,,,,,,,,
SMARCC1,0.966533297,0.097674995,0.116501723,0.254290111,0.215061825,0.829719116,FALSE,FALSE,,,DDX18,0.989331381,0.060748246,0.072487172,0.254882948,0.437281072,0.661907521,FALSE,FALSE,,,,,,,,,,,
NME6,0.966533297,0.008824351,0.006920818,-0.350547537,NA,NA,FALSE,FALSE,,,FMO4,0.989659351,0.012658485,0.01926144,0.605610786,0.347333138,0.728341058,FALSE,FALSE,,,,,,,,,,,
RNF123,0.966533297,0.012927846,0.015308387,0.243840427,-0.006300458,0.994972995,FALSE,FALSE,,,CPOX,0.989659351,0.011053572,0.017173751,0.635692542,0.180149062,0.857035547,FALSE,FALSE,,,,,,,,,,,
NEK4,0.966533297,0.022852343,0.025907353,0.181019565,0.128026711,0.898127835,FALSE,FALSE,,,SMIM14,0.989659351,0.053181194,0.061995025,0.221236271,0.205510026,0.837173666,FALSE,FALSE,,,,,,,,,,,
CHDH,0.966533297,0.005520615,0.006317304,0.194479877,NA,NA,FALSE,FALSE,,,EHMT2,0.989659351,0.031635994,0.031024061,-0.02817937,0.720902585,0.470969452,FALSE,FALSE,,,,,,,,,,,
ATXN7,0.966533297,0.094995485,0.095942678,0.014313754,-0.176280302,0.860073736,FALSE,FALSE,,,IMMP2L,0.989659351,0.373262084,0.376062035,0.010781702,-0.42681816,0.669511778,FALSE,FALSE,,,,,,,,,,,
PSMD6,0.966533297,0.004027531,0.004220981,0.067682333,NA,NA,FALSE,FALSE,,,CD47,0.989716473,0.066771342,0.063656434,-0.068922696,1.017952389,0.308700583,FALSE,FALSE,,,,,,,,,,,
ARL6,0.966533297,0.008086649,0.007453987,-0.117529744,NA,NA,FALSE,FALSE,,,PUDP,0.989716473,0.036721653,0.03703283,0.012173809,-0.603654277,0.546073519,FALSE,FALSE,,,,,,,,,,,
IGSF11,0.966533297,0.01305572,0.007809844,-0.741316506,NA,NA,FALSE,FALSE,,,KMT2D,0.989716473,0.026737973,0.029978715,0.165048466,0.174606608,0.861388756,FALSE,FALSE,,,,,,,,,,,
