MODULE	GENE
cntrol_5vs2_up_t2	RHBDL3
cntrol_5vs2_up_t2	RHOD
cntrol_5vs2_up_t2	RHOH
cntrol_5vs2_up_t2	RICTOR
cntrol_5vs2_up_t2	RIF1
cntrol_5vs2_up_t2	RIMKLB
cntrol_5vs2_up_t2	RIMS4
cntrol_5vs2_up_t2	RIN3
cntrol_5vs2_up_t2	RIPK2
cntrol_5vs2_up_t2	RMC1
cntrol_5vs2_up_t2	RMDN2
cntrol_5vs2_up_t2	RMND5A
cntrol_5vs2_up_t2	RND2
cntrol_5vs2_up_t2	RNF111
cntrol_5vs2_up_t2	RNF128
cntrol_5vs2_up_t2	RNF144A
cntrol_5vs2_up_t2	RNF169
cntrol_5vs2_up_t2	RNF180
cntrol_5vs2_up_t2	RNF20
cntrol_5vs2_up_t2	RNF222
cntrol_5vs2_up_t2	RNF38
cntrol_5vs2_up_t2	RNF7
cntrol_5vs2_up_t2	RNF8
cntrol_5vs2_up_t2	RNFT1
cntrol_5vs2_up_t2	ROBO1
cntrol_5vs2_up_t2	ROCK1
cntrol_5vs2_up_t2	ROCK2
cntrol_5vs2_up_t2	RPA1
cntrol_5vs2_up_t2	RPIA
cntrol_5vs2_up_t2	RPL13A
cntrol_5vs2_up_t2	RPL15
cntrol_5vs2_up_t2	RPL19
cntrol_5vs2_up_t2	RPL22
cntrol_5vs2_up_t2	RPL23
cntrol_5vs2_up_t2	RPL27A
cntrol_5vs2_up_t2	RPL3
cntrol_5vs2_up_t2	RPL31
cntrol_5vs2_up_t2	RPL32
cntrol_5vs2_up_t2	RPL35
cntrol_5vs2_up_t2	RPL5
cntrol_5vs2_up_t2	RPLP1
cntrol_5vs2_up_t2	RPRD2
cntrol_5vs2_up_t2	RPRML
cntrol_5vs2_up_t2	RPS11
cntrol_5vs2_up_t2	RPS14
cntrol_5vs2_up_t2	RPS17
cntrol_5vs2_up_t2	RPS2
cntrol_5vs2_up_t2	RPS20
cntrol_5vs2_up_t2	RPS23
cntrol_5vs2_up_t2	RPS24
cntrol_5vs2_up_t2	RPS27L
cntrol_5vs2_up_t2	RPS3
cntrol_5vs2_up_t2	RPS5
cntrol_5vs2_up_t2	RPS6KA2
cntrol_5vs2_up_t2	RPS6KA5
cntrol_5vs2_up_t2	RPS9
cntrol_5vs2_up_t2	RPSA
cntrol_5vs2_up_t2	RPTOR
cntrol_5vs2_up_t2	RRAGD
cntrol_5vs2_up_t2	RRBP1
cntrol_5vs2_up_t2	RRM1
cntrol_5vs2_up_t2	RRS1-AS1
cntrol_5vs2_up_t2	RSAD1
cntrol_5vs2_up_t2	RSAD2
cntrol_5vs2_up_t2	RSBN1
cntrol_5vs2_up_t2	RSL24D1
cntrol_5vs2_up_t2	RSPH1
cntrol_5vs2_up_t2	RSRC2
cntrol_5vs2_up_t2	RTF1
cntrol_5vs2_up_t2	RTN3
cntrol_5vs2_up_t2	RTN4
cntrol_5vs2_up_t2	RTN4R
cntrol_5vs2_up_t2	RTN4RL1
cntrol_5vs2_up_t2	RTP5
cntrol_5vs2_up_t2	RUBCN
cntrol_5vs2_up_t2	RUFY3
cntrol_5vs2_up_t2	RUNDC3B
cntrol_5vs2_up_t2	S100A10
cntrol_5vs2_up_t2	SAAL1
cntrol_5vs2_up_t2	SAFB
cntrol_5vs2_up_t2	SAMD1
cntrol_5vs2_up_t2	SAP130
cntrol_5vs2_up_t2	SARAF
cntrol_5vs2_up_t2	SARM1
cntrol_5vs2_up_t2	SART3
cntrol_5vs2_up_t2	SASH1
cntrol_5vs2_up_t2	SAV1
cntrol_5vs2_up_t2	SBDS
cntrol_5vs2_up_t2	SCAF8
cntrol_5vs2_up_t2	SCAMP1
cntrol_5vs2_up_t2	SCCPDH
cntrol_5vs2_up_t2	SCFD1
cntrol_5vs2_up_t2	SCG2
cntrol_5vs2_up_t2	SCG5
cntrol_5vs2_up_t2	SCN3A
cntrol_5vs2_up_t2	SCP2
cntrol_5vs2_up_t2	SCYL2
cntrol_5vs2_up_t2	SCYL3
cntrol_5vs2_up_t2	SDCBP2-AS1
cntrol_5vs2_up_t2	SDHC
cntrol_5vs2_up_t2	SEC11A
cntrol_5vs2_up_t2	SEC13
cntrol_5vs2_up_t2	SEC14L5
cntrol_5vs2_up_t2	SEC23B
cntrol_5vs2_up_t2	SEC24B-AS1
cntrol_5vs2_up_t2	SEC61B
cntrol_5vs2_up_t2	SEC62
cntrol_5vs2_up_t2	SECISBP2
cntrol_5vs2_up_t2	SEL1L
cntrol_5vs2_up_t2	SEL1L3
cntrol_5vs2_up_t2	SELENOT
cntrol_5vs2_up_t2	SELENOV
cntrol_5vs2_up_t2	SEMA3C
cntrol_5vs2_up_t2	SEMA3D
cntrol_5vs2_up_t2	SEMA4C
cntrol_5vs2_up_t2	SEMA4F
cntrol_5vs2_up_t2	SEMA5A
cntrol_5vs2_up_t2	SEMA5B
cntrol_5vs2_up_t2	SENP6
cntrol_5vs2_up_t2	SEPHS1
cntrol_5vs2_up_t2	SERF1B
cntrol_5vs2_up_t2	SERF2
cntrol_5vs2_up_t2	SERGEF
cntrol_5vs2_up_t2	SERINC3
cntrol_5vs2_up_t2	SERP1
cntrol_5vs2_up_t2	SERP2
cntrol_5vs2_up_t2	SERPINB6
cntrol_5vs2_up_t2	SERPINE2
cntrol_5vs2_up_t2	SERTAD2
cntrol_5vs2_up_t2	SERTAD4-AS1
cntrol_5vs2_up_t2	SETD2
cntrol_5vs2_up_t2	SETD7
cntrol_5vs2_up_t2	SETX
cntrol_5vs2_up_t2	SEZ6
cntrol_5vs2_up_t2	SEZ6L
cntrol_5vs2_up_t2	SF3A2
cntrol_5vs2_up_t2	SF3B1
cntrol_5vs2_up_t2	SFT2D2
cntrol_5vs2_up_t2	SGCE
cntrol_5vs2_up_t2	SGK1
cntrol_5vs2_up_t2	SGK3
cntrol_5vs2_up_t2	SGMS1
cntrol_5vs2_up_t2	SGSH
cntrol_5vs2_up_t2	SGSM1
cntrol_5vs2_up_t2	SH2D4B
cntrol_5vs2_up_t2	SH3BGRL
cntrol_5vs2_up_t2	SH3BGRL2
cntrol_5vs2_up_t2	SH3BP4
cntrol_5vs2_up_t2	SH3GLB1
cntrol_5vs2_up_t2	SH3RF3
cntrol_5vs2_up_t2	SH3YL1
cntrol_5vs2_up_t2	SHC3
cntrol_5vs2_up_t2	SHISA9
cntrol_5vs2_up_t2	SHMT1
cntrol_5vs2_up_t2	SHOC2
cntrol_5vs2_up_t2	SHPRH
cntrol_5vs2_up_t2	SHTN1
cntrol_5vs2_up_t2	SIAH1
cntrol_5vs2_up_t2	SIAH3
cntrol_5vs2_up_t2	SIK2
cntrol_5vs2_up_t2	SIK3
cntrol_5vs2_up_t2	SIMC1
cntrol_5vs2_up_t2	SIPA1L1
cntrol_5vs2_up_t2	SIPA1L2
cntrol_5vs2_up_t2	SIPA1L3
cntrol_5vs2_up_t2	SIRT3
cntrol_5vs2_up_t2	SKI
cntrol_5vs2_up_t2	SKP1
cntrol_5vs2_up_t2	SLC16A1-AS1
cntrol_5vs2_up_t2	SLC16A10
cntrol_5vs2_up_t2	SLC16A7
cntrol_5vs2_up_t2	SLC17A5
cntrol_5vs2_up_t2	SLC17A6
cntrol_5vs2_up_t2	SLC1A2
cntrol_5vs2_up_t2	SLC1A4
cntrol_5vs2_up_t2	SLC24A4
cntrol_5vs2_up_t2	SLC25A12
cntrol_5vs2_up_t2	SLC25A21
cntrol_5vs2_up_t2	SLC25A25
cntrol_5vs2_up_t2	SLC25A3
cntrol_5vs2_up_t2	SLC25A4
cntrol_5vs2_up_t2	SLC26A4-AS1
cntrol_5vs2_up_t2	SLC29A4
cntrol_5vs2_up_t2	SLC2A12
cntrol_5vs2_up_t2	SLC2A9
cntrol_5vs2_up_t2	SLC35D1
cntrol_5vs2_up_t2	SLC35E2A
cntrol_5vs2_up_t2	SLC35E3
cntrol_5vs2_up_t2	SLC35F3
cntrol_5vs2_up_t2	SLC35F4
cntrol_5vs2_up_t2	SLC37A1
cntrol_5vs2_up_t2	SLC38A3
cntrol_5vs2_up_t2	SLC38A9
cntrol_5vs2_up_t2	SLC41A2
cntrol_5vs2_up_t2	SLC44A1
cntrol_5vs2_up_t2	SLC47A1
cntrol_5vs2_up_t2	SLC4A10
cntrol_5vs2_up_t2	SLC4A1AP
cntrol_5vs2_up_t2	SLC4A7
cntrol_5vs2_up_t2	SLC4A8
cntrol_5vs2_up_t2	SLC6A6
cntrol_5vs2_up_t2	SLC7A11
cntrol_5vs2_up_t2	SLC7A14
cntrol_5vs2_up_t2	SLC7A6OS
cntrol_5vs2_up_t2	SLC8A1
cntrol_5vs2_up_t2	SLC8A2
cntrol_5vs2_up_t2	SLC9A7
cntrol_5vs2_up_t2	SLC9A9
cntrol_5vs2_up_t2	SLC9B2
cntrol_5vs2_up_t2	SLC9C2
cntrol_5vs2_up_t2	SLCO3A1
cntrol_5vs2_up_t2	SLF1
cntrol_5vs2_up_t2	SLF2
cntrol_5vs2_up_t2	SLIRP
cntrol_5vs2_up_t2	SLIT1
cntrol_5vs2_up_t2	SLIT2
cntrol_5vs2_up_t2	SLIT3
cntrol_5vs2_up_t2	SLITRK3
cntrol_5vs2_up_t2	SLITRK4
cntrol_5vs2_up_t2	SLITRK5
cntrol_5vs2_up_t2	SMAD4
cntrol_5vs2_up_t2	SMAP2
cntrol_5vs2_up_t2	SMARCC1
cntrol_5vs2_up_t2	SMCHD1
cntrol_5vs2_up_t2	SMCR8
cntrol_5vs2_up_t2	SMDT1
cntrol_5vs2_up_t2	SMG1
cntrol_5vs2_up_t2	SMG6
cntrol_5vs2_up_t2	SMIM13
cntrol_5vs2_up_t2	SMIM14
cntrol_5vs2_up_t2	SMTN
cntrol_5vs2_up_t2	SNAI1
cntrol_5vs2_up_t2	SNAP25
cntrol_5vs2_up_t2	SNAP25-AS1
cntrol_5vs2_up_t2	SNAPC2
cntrol_5vs2_up_t2	SNED1
cntrol_5vs2_up_t2	SNHG22
cntrol_5vs2_up_t2	SNN
cntrol_5vs2_up_t2	SNRNP25
cntrol_5vs2_up_t2	SNRNP70
cntrol_5vs2_up_t2	SNRPD3
cntrol_5vs2_up_t2	SNRPF
cntrol_5vs2_up_t2	SNX12
cntrol_5vs2_up_t2	SNX14
cntrol_5vs2_up_t2	SNX25
cntrol_5vs2_up_t2	SNX27
cntrol_5vs2_up_t2	SNX9
cntrol_5vs2_up_t2	SOCS2
cntrol_5vs2_up_t2	SOCS7
cntrol_5vs2_up_t2	SOD3
cntrol_5vs2_up_t2	SON
cntrol_5vs2_up_t2	SORBS2
cntrol_5vs2_up_t2	SORBS3
cntrol_5vs2_up_t2	SORCS3
cntrol_5vs2_up_t2	SORL1
cntrol_5vs2_up_t2	SORT1
cntrol_5vs2_up_t2	SOS1
cntrol_5vs2_up_t2	SOS2
cntrol_5vs2_up_t2	SOSTDC1
cntrol_5vs2_up_t2	SOX2
cntrol_5vs2_up_t2	SOX8
cntrol_5vs2_up_t2	SP1
cntrol_5vs2_up_t2	SP3
cntrol_5vs2_up_t2	SPAG1
cntrol_5vs2_up_t2	SPAG9
cntrol_5vs2_up_t2	SPART
cntrol_5vs2_up_t2	SPATA6L
cntrol_5vs2_up_t2	SPATA9
cntrol_5vs2_up_t2	SPCS3
cntrol_5vs2_up_t2	SPECC1
cntrol_5vs2_up_t2	SPEF2
cntrol_5vs2_up_t2	SPEG
cntrol_5vs2_up_t2	SPEN
cntrol_5vs2_up_t2	SPG21
cntrol_5vs2_up_t2	SPINT1
cntrol_5vs2_up_t2	SPIRE1
cntrol_5vs2_up_t2	SPOCD1
cntrol_5vs2_up_t2	SPOCK2
cntrol_5vs2_up_t2	SPPL2B
cntrol_5vs2_up_t2	SPPL3
cntrol_5vs2_up_t2	SPRY1
cntrol_5vs2_up_t2	SPRY2
cntrol_5vs2_up_t2	SPRY3
cntrol_5vs2_up_t2	SPRYD3
cntrol_5vs2_up_t2	SPTAN1
cntrol_5vs2_up_t2	SPTBN1
cntrol_5vs2_up_t2	SPTBN4
cntrol_5vs2_up_t2	SPX
cntrol_5vs2_up_t2	SQLE
cntrol_5vs2_up_t2	SQOR
cntrol_5vs2_up_t2	SRBD1
cntrol_5vs2_up_t2	SRCIN1
cntrol_5vs2_up_t2	SRGAP1
cntrol_5vs2_up_t2	SRGAP3
cntrol_5vs2_up_t2	SRP19
cntrol_5vs2_up_t2	SRP54
cntrol_5vs2_up_t2	SRRM1
cntrol_5vs2_up_t2	SRRM2
cntrol_5vs2_up_t2	SRSF11
cntrol_5vs2_up_t2	SRSF3
cntrol_5vs2_up_t2	SRSF8
cntrol_5vs2_up_t2	SS18L1
cntrol_5vs2_up_t2	SSBP2
cntrol_5vs2_up_t2	SSFA2
cntrol_5vs2_up_t2	SSMEM1
cntrol_5vs2_up_t2	SSR2
cntrol_5vs2_up_t2	ST3GAL1
cntrol_5vs2_up_t2	ST3GAL5
cntrol_5vs2_up_t2	ST6GALNAC3
cntrol_5vs2_up_t2	ST7-AS1
cntrol_5vs2_up_t2	ST8SIA1
cntrol_5vs2_up_t2	ST8SIA3
cntrol_5vs2_up_t2	STAG1
cntrol_5vs2_up_t2	STAM2
cntrol_5vs2_up_t2	STAMBPL1
cntrol_5vs2_up_t2	STAT2
cntrol_5vs2_up_t2	STAU2
cntrol_5vs2_up_t2	STEAP2
cntrol_5vs2_up_t2	STK35
cntrol_5vs2_up_t2	STK4
cntrol_5vs2_up_t2	STON2
cntrol_5vs2_up_t2	STRAP
cntrol_5vs2_up_t2	STRN
cntrol_5vs2_up_t2	STT3B
cntrol_5vs2_up_t2	STX2
cntrol_5vs2_up_t2	STXBP1
cntrol_5vs2_up_t2	STXBP3
cntrol_5vs2_up_t2	STXBP4
cntrol_5vs2_up_t2	STXBP5
cntrol_5vs2_up_t2	STXBP5-AS1
cntrol_5vs2_up_t2	STXBP6
cntrol_5vs2_up_t2	SUB1
cntrol_5vs2_up_t2	SUCLG1
cntrol_5vs2_up_t2	SUGP1
cntrol_5vs2_up_t2	SULT4A1
cntrol_5vs2_up_t2	SUMF1
cntrol_5vs2_up_t2	SUN2
cntrol_5vs2_up_t2	SUPT16H
cntrol_5vs2_up_t2	SUPT7L
cntrol_5vs2_up_t2	SURF1
cntrol_5vs2_up_t2	SURF6
cntrol_5vs2_up_t2	SUSD4
cntrol_5vs2_up_t2	SUZ12
cntrol_5vs2_up_t2	SVEP1
cntrol_5vs2_up_t2	SVIL
cntrol_5vs2_up_t2	SWT1
cntrol_5vs2_up_t2	SYCP2
cntrol_5vs2_up_t2	SYN1
cntrol_5vs2_up_t2	SYN3
cntrol_5vs2_up_t2	SYNE1
cntrol_5vs2_up_t2	SYNGR2
cntrol_5vs2_up_t2	SYNJ2
cntrol_5vs2_up_t2	SYP
cntrol_5vs2_up_t2	SYT11
cntrol_5vs2_up_t2	SYT13
cntrol_5vs2_up_t2	SYT15
cntrol_5vs2_up_t2	SYT17
cntrol_5vs2_up_t2	SYTL2
cntrol_5vs2_up_t2	SYVN1
cntrol_5vs2_up_t2	SZT2
cntrol_5vs2_up_t2	TACR3
cntrol_5vs2_up_t2	TADA2A
cntrol_5vs2_up_t2	TAF1
cntrol_5vs2_up_t2	TAF1A
cntrol_5vs2_up_t2	TAF1C
cntrol_5vs2_up_t2	TAGLN
cntrol_5vs2_up_t2	TAGLN2
cntrol_5vs2_up_t2	TAGLN3
cntrol_5vs2_up_t2	TAOK3
cntrol_5vs2_up_t2	TATDN3
cntrol_5vs2_up_t2	TAZ
cntrol_5vs2_up_t2	TBC1D16
cntrol_5vs2_up_t2	TBC1D3E
cntrol_5vs2_up_t2	TBC1D4
cntrol_5vs2_up_t2	TBC1D5
cntrol_5vs2_up_t2	TBC1D8
cntrol_5vs2_up_t2	TBC1D8B
cntrol_5vs2_up_t2	TBCK
cntrol_5vs2_up_t2	TBL1X
cntrol_5vs2_up_t2	TBRG1
cntrol_5vs2_up_t2	TBXAS1
cntrol_5vs2_up_t2	TCAF1
cntrol_5vs2_up_t2	TCEA1
cntrol_5vs2_up_t2	TCEAL2
cntrol_5vs2_up_t2	TCEAL3
cntrol_5vs2_up_t2	TCEAL5
cntrol_5vs2_up_t2	TCERG1
cntrol_5vs2_up_t2	TCF20
cntrol_5vs2_up_t2	TCF4
cntrol_5vs2_up_t2	TCFL5
cntrol_5vs2_up_t2	TCOF1
cntrol_5vs2_up_t2	TDP1
cntrol_5vs2_up_t2	TDRD3
cntrol_5vs2_up_t2	TENM1
cntrol_5vs2_up_t2	TENM4
cntrol_5vs2_up_t2	TENT4B
cntrol_5vs2_up_t2	TERF2IP
cntrol_5vs2_up_t2	TET3
cntrol_5vs2_up_t2	TFAP2E
cntrol_5vs2_up_t2	TFG
cntrol_5vs2_up_t2	TG
cntrol_5vs2_up_t2	TGFBR3
cntrol_5vs2_up_t2	TGM2
cntrol_5vs2_up_t2	TGS1
cntrol_5vs2_up_t2	THAP1
cntrol_5vs2_up_t2	THAP6
cntrol_5vs2_up_t2	THOC1
cntrol_5vs2_up_t2	THRAP3
cntrol_5vs2_up_t2	THSD7A
cntrol_5vs2_up_t2	THUMPD1
cntrol_5vs2_up_t2	TIA1
cntrol_5vs2_up_t2	TIAM1
cntrol_5vs2_up_t2	TIMM10
cntrol_5vs2_up_t2	TIMM17B
cntrol_5vs2_up_t2	TIMM44
cntrol_5vs2_up_t2	TIMM50
cntrol_5vs2_up_t2	TLE3
cntrol_5vs2_up_t2	TLK2
cntrol_5vs2_up_t2	TM2D2
cntrol_5vs2_up_t2	TM7SF2
cntrol_5vs2_up_t2	TM9SF3
cntrol_5vs2_up_t2	TMED10
cntrol_5vs2_up_t2	TMED4
cntrol_5vs2_up_t2	TMEFF2
cntrol_5vs2_up_t2	TMEM106B
cntrol_5vs2_up_t2	TMEM107
cntrol_5vs2_up_t2	TMEM108
cntrol_5vs2_up_t2	TMEM117
cntrol_5vs2_up_t2	TMEM121B
cntrol_5vs2_up_t2	TMEM123
cntrol_5vs2_up_t2	TMEM131
cntrol_5vs2_up_t2	TMEM132A
cntrol_5vs2_up_t2	TMEM132E
cntrol_5vs2_up_t2	TMEM145
cntrol_5vs2_up_t2	TMEM161B
cntrol_5vs2_up_t2	TMEM161B-AS1
cntrol_5vs2_up_t2	TMEM178A
cntrol_5vs2_up_t2	TMEM183A
cntrol_5vs2_up_t2	TMEM196
cntrol_5vs2_up_t2	TMEM209
cntrol_5vs2_up_t2	TMEM220
cntrol_5vs2_up_t2	TMEM234
cntrol_5vs2_up_t2	TMEM254
cntrol_5vs2_up_t2	TMEM30A
cntrol_5vs2_up_t2	TMEM33
cntrol_5vs2_up_t2	TMEM35A
cntrol_5vs2_up_t2	TMEM50A
cntrol_5vs2_up_t2	TMEM63B
cntrol_5vs2_up_t2	TMOD1
cntrol_5vs2_up_t2	TMOD2
cntrol_5vs2_up_t2	TMSB10
cntrol_5vs2_up_t2	TMSB4X
cntrol_5vs2_up_t2	TNPO1
cntrol_5vs2_up_t2	TNRC18
cntrol_5vs2_up_t2	TNRC6A
cntrol_5vs2_up_t2	TNRC6B
cntrol_5vs2_up_t2	TNRC6C
cntrol_5vs2_up_t2	TNXB
cntrol_5vs2_up_t2	TOMM20
cntrol_5vs2_up_t2	TOMM7
cntrol_5vs2_up_t2	TOMM70
cntrol_5vs2_up_t2	TOP1
cntrol_5vs2_up_t2	TOP1MT
cntrol_5vs2_up_t2	TOP2B
cntrol_5vs2_up_t2	TOP3A
cntrol_5vs2_up_t2	TOR1AIP1
cntrol_5vs2_up_t2	TPCN1
cntrol_5vs2_up_t2	TPGS1
cntrol_5vs2_up_t2	TPGS2
cntrol_5vs2_up_t2	TPM1
cntrol_5vs2_up_t2	TPP2
cntrol_5vs2_up_t2	TPT1
cntrol_5vs2_up_t2	TPTEP2-CSNK1E
cntrol_5vs2_up_t2	TRAC
cntrol_5vs2_up_t2	TRAK2
cntrol_5vs2_up_t2	TRANK1
cntrol_5vs2_up_t2	TRAPPC11
cntrol_5vs2_up_t2	TRAPPC12
cntrol_5vs2_up_t2	TRAPPC13
cntrol_5vs2_up_t2	TRIB1
cntrol_5vs2_up_t2	TRIL
cntrol_5vs2_up_t2	TRIM11
cntrol_5vs2_up_t2	TRIM28
cntrol_5vs2_up_t2	TRIM37
cntrol_5vs2_up_t2	TRIM46
cntrol_5vs2_up_t2	TRIM71
cntrol_5vs2_up_t2	TRIM8
cntrol_5vs2_up_t2	TRIR
cntrol_5vs2_up_t2	TRMT10C
cntrol_5vs2_up_t2	TRMT11
cntrol_5vs2_up_t2	TRMT13
cntrol_5vs2_up_t2	TRMT44
cntrol_5vs2_up_t2	TRPC1
cntrol_5vs2_up_t2	TRPC4
cntrol_5vs2_up_t2	TRPS1
cntrol_5vs2_up_t2	TRPV6
cntrol_5vs2_up_t2	TSC22D2
cntrol_5vs2_up_t2	TSNARE1
cntrol_5vs2_up_t2	TSPAN14
cntrol_5vs2_up_t2	TSPAN3
cntrol_5vs2_up_t2	TSPAN7
cntrol_5vs2_up_t2	TSPYL1
cntrol_5vs2_up_t2	TSPYL2
cntrol_5vs2_up_t2	TSPYL4
cntrol_5vs2_up_t2	TSPYL5
cntrol_5vs2_up_t2	TSPYL6
cntrol_5vs2_up_t2	TSTD2
cntrol_5vs2_up_t2	TTC1
cntrol_5vs2_up_t2	TTC17
cntrol_5vs2_up_t2	TTC19
cntrol_5vs2_up_t2	TTC28
cntrol_5vs2_up_t2	TTC29
cntrol_5vs2_up_t2	TTC3
cntrol_5vs2_up_t2	TTC32
cntrol_5vs2_up_t2	TTC7B
cntrol_5vs2_up_t2	TTLL4
cntrol_5vs2_up_t2	TTTY14
cntrol_5vs2_up_t2	TUB
cntrol_5vs2_up_t2	TUBA4B
cntrol_5vs2_up_t2	TUBB4A
cntrol_5vs2_up_t2	TUT4
cntrol_5vs2_up_t2	TUT7
cntrol_5vs2_up_t2	TXNDC15
cntrol_5vs2_up_t2	TXNL1
cntrol_5vs2_up_t2	TXNRD1
cntrol_5vs2_up_t2	TXNRD3NB
cntrol_5vs2_up_t2	TYW1
cntrol_5vs2_up_t2	TYW1B
cntrol_5vs2_up_t2	U2AF1
cntrol_5vs2_up_t2	U2SURP
cntrol_5vs2_up_t2	UBASH3B
cntrol_5vs2_up_t2	UBB
cntrol_5vs2_up_t2	UBE2D3
cntrol_5vs2_up_t2	UBE2E2
cntrol_5vs2_up_t2	UBE2H
cntrol_5vs2_up_t2	UBE2J1
cntrol_5vs2_up_t2	UBE2N
cntrol_5vs2_up_t2	UBE2R2
cntrol_5vs2_up_t2	UBLCP1
cntrol_5vs2_up_t2	UBP1
cntrol_5vs2_up_t2	UBQLN1
cntrol_5vs2_up_t2	UBR4
cntrol_5vs2_up_t2	UBR7
cntrol_5vs2_up_t2	UFM1
cntrol_5vs2_up_t2	UFSP2
cntrol_5vs2_up_t2	UGDH-AS1
cntrol_5vs2_up_t2	UHRF1BP1L
cntrol_5vs2_up_t2	UMPS
cntrol_5vs2_up_t2	UNC13C
cntrol_5vs2_up_t2	UNC5C
cntrol_5vs2_up_t2	UNC80
cntrol_5vs2_up_t2	UNK
cntrol_5vs2_up_t2	UPK1A-AS1
cntrol_5vs2_up_t2	UPP2
cntrol_5vs2_up_t2	UQCR10
cntrol_5vs2_up_t2	UQCRB
cntrol_5vs2_up_t2	USF1
cntrol_5vs2_up_t2	USP10
cntrol_5vs2_up_t2	USP11
cntrol_5vs2_up_t2	USP2
cntrol_5vs2_up_t2	USP20
cntrol_5vs2_up_t2	USP22
cntrol_5vs2_up_t2	USP25
cntrol_5vs2_up_t2	USP3
cntrol_5vs2_up_t2	USP30
cntrol_5vs2_up_t2	USP31
cntrol_5vs2_up_t2	USP33
cntrol_5vs2_up_t2	USP34
cntrol_5vs2_up_t2	USP37
cntrol_5vs2_up_t2	USP48
cntrol_5vs2_up_t2	USP53
cntrol_5vs2_up_t2	USP54
cntrol_5vs2_up_t2	USP7
cntrol_5vs2_up_t2	USP9Y
cntrol_5vs2_up_t2	UXS1
cntrol_5vs2_up_t2	VAPB
cntrol_5vs2_up_t2	VAV3
cntrol_5vs2_up_t2	VBP1
cntrol_5vs2_up_t2	VCP
cntrol_5vs2_up_t2	VDAC2
cntrol_5vs2_up_t2	VGF
cntrol_5vs2_up_t2	VGLL4
cntrol_5vs2_up_t2	VHL
cntrol_5vs2_up_t2	VOPP1
cntrol_5vs2_up_t2	VPS13B
cntrol_5vs2_up_t2	VPS13D
cntrol_5vs2_up_t2	VPS45
cntrol_5vs2_up_t2	VPS4B
cntrol_5vs2_up_t2	VPS53
cntrol_5vs2_up_t2	VPS54
cntrol_5vs2_up_t2	VRK2
cntrol_5vs2_up_t2	VWA1
cntrol_5vs2_up_t2	VWA5A
cntrol_5vs2_up_t2	VWC2
cntrol_5vs2_up_t2	WAC
cntrol_5vs2_up_t2	WARS2
cntrol_5vs2_up_t2	WASF1
cntrol_5vs2_up_t2	WASHC5
cntrol_5vs2_up_t2	WASL
cntrol_5vs2_up_t2	WDFY2
cntrol_5vs2_up_t2	WDPCP
cntrol_5vs2_up_t2	WDR1
cntrol_5vs2_up_t2	WDR19
cntrol_5vs2_up_t2	WDR43
cntrol_5vs2_up_t2	WDR45B
cntrol_5vs2_up_t2	WDR7
cntrol_5vs2_up_t2	WDR78
cntrol_5vs2_up_t2	WDR92
cntrol_5vs2_up_t2	WDR93
cntrol_5vs2_up_t2	WDSUB1
cntrol_5vs2_up_t2	WIPF3
cntrol_5vs2_up_t2	WNK1
cntrol_5vs2_up_t2	WNK3
cntrol_5vs2_up_t2	WNT3
cntrol_5vs2_up_t2	WRNIP1
cntrol_5vs2_up_t2	WSB1
cntrol_5vs2_up_t2	WSCD2
cntrol_5vs2_up_t2	WWC2
cntrol_5vs2_up_t2	XBP1
cntrol_5vs2_up_t2	XIAP
cntrol_5vs2_up_t2	XKR4
cntrol_5vs2_up_t2	XPNPEP1
cntrol_5vs2_up_t2	XPNPEP3
cntrol_5vs2_up_t2	XPO1
cntrol_5vs2_up_t2	XPO5
cntrol_5vs2_up_t2	XPO6
cntrol_5vs2_up_t2	XPR1
cntrol_5vs2_up_t2	XRN1
cntrol_5vs2_up_t2	XRN2
cntrol_5vs2_up_t2	XXYLT1
cntrol_5vs2_up_t2	YAF2
cntrol_5vs2_up_t2	YIPF7
cntrol_5vs2_up_t2	YPEL3
cntrol_5vs2_up_t2	YWHAE
cntrol_5vs2_up_t2	YWHAH
cntrol_5vs2_up_t2	YY1AP1
cntrol_5vs2_up_t2	Z94721.1
cntrol_5vs2_up_t2	ZAP70
cntrol_5vs2_up_t2	ZBED5
cntrol_5vs2_up_t2	ZBTB1
cntrol_5vs2_up_t2	ZBTB16
cntrol_5vs2_up_t2	ZBTB18
cntrol_5vs2_up_t2	ZBTB20
cntrol_5vs2_up_t2	ZBTB21
cntrol_5vs2_up_t2	ZBTB25
cntrol_5vs2_up_t2	ZBTB37
cntrol_5vs2_up_t2	ZBTB38
cntrol_5vs2_up_t2	ZBTB41
cntrol_5vs2_up_t2	ZBTB44
cntrol_5vs2_up_t2	ZBTB8OS
cntrol_5vs2_up_t2	ZC3H14
cntrol_5vs2_up_t2	ZC3H6
cntrol_5vs2_up_t2	ZCCHC14
cntrol_5vs2_up_t2	ZCCHC17
cntrol_5vs2_up_t2	ZCCHC3
cntrol_5vs2_up_t2	ZCCHC9
cntrol_5vs2_up_t2	ZDBF2
cntrol_5vs2_up_t2	ZDHHC14
cntrol_5vs2_up_t2	ZDHHC2
cntrol_5vs2_up_t2	ZDHHC23
cntrol_5vs2_up_t2	ZEB2
cntrol_5vs2_up_t2	ZFAND1
cntrol_5vs2_up_t2	ZFAND3
cntrol_5vs2_up_t2	ZFAND4
