ct_subcluster,ext_module,ora
calcarine-inhibitory-2,In2,3.70968831579093
calcarine-inhibitory-2,In3,2.51245923218024
calcarine-inhibitory-2,In4,2.16285585670524
calcarine-inhibitory-2,In5,0.507053132790498
calcarine-inhibitory-2,In6,13.4865237488207
calcarine-inhibitory-2,In7,0.780339878607546
calcarine-inhibitory-2,In8,0.456683550153664
calcarine-inhibitory-2,In9,2.33457488822571
calcarine-inhibitory-3,In0,0.943957646125566
calcarine-inhibitory-3,In1,18.9090904471529
calcarine-inhibitory-3,In10,6.54373993532453
calcarine-inhibitory-3,In11,1.48491461946466
calcarine-inhibitory-3,In2,3.70968831579093
calcarine-inhibitory-3,In3,7.01392887323497
calcarine-inhibitory-3,In4,5.52002125763048
calcarine-inhibitory-3,In5,2.1229294640368
calcarine-inhibitory-3,In6,7.49576015156195
calcarine-inhibitory-3,In7,1.65227948547387
calcarine-inhibitory-3,In8,1.50737874905677
calcarine-inhibitory-3,In9,6.01319418859725
calcarine-inhibitory-4,In0,3.96707465633503
calcarine-inhibitory-4,In1,1.82708190023329
calcarine-inhibitory-4,In10,0.562746016813674
calcarine-inhibitory-4,In11,7.95957018603908
calcarine-inhibitory-4,In2,39.2855932189537
calcarine-inhibitory-4,In3,0.557585882919007
calcarine-inhibitory-4,In4,11.8456001701947
calcarine-inhibitory-4,In5,0.68697367818322
calcarine-inhibitory-4,In6,1.31875083380735
calcarine-inhibitory-4,In7,4.52595100612579
calcarine-inhibitory-4,In8,2.32725053352864
calcarine-inhibitory-4,In9,1.74904909856385
calcarine-inhibitory-6,In0,0.954311870740071
calcarine-inhibitory-6,In1,13.3909134332115
calcarine-inhibitory-6,In10,0.869964513565734
calcarine-inhibitory-6,In11,1.94236152922969
calcarine-inhibitory-6,In2,2.06388801982009
calcarine-inhibitory-6,In3,1.8297810759746
calcarine-inhibitory-6,In4,0.814867946312244
calcarine-inhibitory-6,In5,0.882362315546199
calcarine-inhibitory-6,In6,4.26838158334695
calcarine-inhibitory-6,In7,0.51602948196768
calcarine-inhibitory-6,In8,1.72229624348015
calcarine-inhibitory-6,In9,1.21736954757196
preCG-microglia-0,Mic0,308.785633581267
preCG-microglia-0,Mic1,19.2507009344618
preCG-microglia-0,Mic2,0
preCG-microglia-1,Mic0,467.786676322471
preCG-microglia-1,Mic1,8.46401446055639
preCG-microglia-1,Mic2,16.2428104877611
preCG-microglia-3,Mic0,124.968605453141
preCG-microglia-3,Mic1,69.3708522887873
preCG-microglia-3,Mic2,0
preCG-microglia-4,Mic0,0
preCG-microglia-4,Mic1,101.334121000009
preCG-microglia-4,Mic2,16.119930899256
preCG-microglia-7,Mic0,71.387489726577
preCG-microglia-7,Mic1,0
preCG-microglia-7,Mic2,0
insula-microglia-0,Mic0,76.2209483753412
insula-microglia-0,Mic1,38.7315753529236
insula-microglia-0,Mic2,2.11641798904615
insula-microglia-1,Mic0,460.682201657912
insula-microglia-1,Mic1,7.16325024167428
insula-microglia-1,Mic2,6.51810608217496
insula-microglia-11,Mic0,2.49575998097396
insula-microglia-11,Mic1,33.1923661453952
insula-microglia-11,Mic2,16.3937135633626
insula-microglia-2,Mic0,1089.82541179231
insula-microglia-2,Mic1,0
insula-microglia-2,Mic2,4.31080307221063
insula-microglia-3,Mic0,13.6650032016705
insula-microglia-3,Mic1,7.2371810178435
insula-microglia-3,Mic2,8.94683260198161
insula-microglia-4,Mic0,654.753969567078
insula-microglia-4,Mic1,0
insula-microglia-4,Mic2,8.85318932106066
insula-microglia-5,Mic0,5.09149793795223
insula-microglia-5,Mic1,38.3113180216901
insula-microglia-5,Mic2,11.2746363819863
insula-microglia-6,Mic0,52.4370293538228
insula-microglia-6,Mic1,38.0198682147662
insula-microglia-6,Mic2,5.06978963139704
insula-microglia-7,Mic0,19.4665749054748
insula-microglia-7,Mic1,73.2726237678301
insula-microglia-7,Mic2,13.2248915633857
insula-microglia-9,Mic0,0
insula-microglia-9,Mic1,0
insula-microglia-9,Mic2,3.34974824709358
calcarine-microglia-0,Mic0,386.515139852363
calcarine-microglia-0,Mic1,0
calcarine-microglia-0,Mic2,0
calcarine-microglia-2,Mic0,0
calcarine-microglia-2,Mic1,41.391109578988
calcarine-microglia-2,Mic2,0
calcarine-microglia-3,Mic0,0
calcarine-microglia-3,Mic1,221.733557907998
calcarine-microglia-3,Mic2,33.5308365769443
preCG-oligodendrocyte-0,Oli0,56.5227412307466
preCG-oligodendrocyte-0,Oli1,0
preCG-oligodendrocyte-0,Oli3,19.1258409553455
preCG-oligodendrocyte-0,Oli4,0
preCG-oligodendrocyte-0,Oli5,33.8805693962951
preCG-oligodendrocyte-1,Oli0,60.6721152617189
preCG-oligodendrocyte-1,Oli1,0
preCG-oligodendrocyte-1,Oli3,0
preCG-oligodendrocyte-1,Oli4,0
preCG-oligodendrocyte-1,Oli5,50.9071912617339
preCG-oligodendrocyte-11,Oli0,82.7669474784948
preCG-oligodendrocyte-11,Oli1,0
preCG-oligodendrocyte-11,Oli3,472.071334852241
preCG-oligodendrocyte-11,Oli4,0
preCG-oligodendrocyte-11,Oli5,0
preCG-oligodendrocyte-13,Oli0,72.3915571885016
preCG-oligodendrocyte-13,Oli1,0
preCG-oligodendrocyte-13,Oli3,0
preCG-oligodendrocyte-13,Oli4,10.7274684433061
preCG-oligodendrocyte-13,Oli5,70.7439363417011
preCG-oligodendrocyte-14,Oli0,0
preCG-oligodendrocyte-14,Oli1,0
preCG-oligodendrocyte-14,Oli3,0
preCG-oligodendrocyte-14,Oli4,66.3879969016652
preCG-oligodendrocyte-14,Oli5,33.6945756170729
preCG-oligodendrocyte-15,Oli0,36.4725299887538
preCG-oligodendrocyte-15,Oli1,0
preCG-oligodendrocyte-15,Oli3,0
preCG-oligodendrocyte-15,Oli4,5.63591717676071
preCG-oligodendrocyte-15,Oli5,351.504982321011
preCG-oligodendrocyte-2,Oli0,12.5033593804261
preCG-oligodendrocyte-2,Oli1,0
preCG-oligodendrocyte-2,Oli3,0
preCG-oligodendrocyte-2,Oli4,60.0975096992904
preCG-oligodendrocyte-2,Oli5,7.81235897322998
preCG-oligodendrocyte-3,Oli0,0
preCG-oligodendrocyte-3,Oli1,0
preCG-oligodendrocyte-3,Oli3,45.4942013440196
preCG-oligodendrocyte-3,Oli4,0
preCG-oligodendrocyte-3,Oli5,32.648051165896
preCG-oligodendrocyte-4,Oli0,0
preCG-oligodendrocyte-4,Oli1,0
preCG-oligodendrocyte-4,Oli3,0
preCG-oligodendrocyte-4,Oli4,66.9184384687272
preCG-oligodendrocyte-4,Oli5,0
preCG-oligodendrocyte-5,Oli0,171.632037872622
preCG-oligodendrocyte-5,Oli1,0
preCG-oligodendrocyte-5,Oli3,0
preCG-oligodendrocyte-5,Oli4,0
preCG-oligodendrocyte-5,Oli5,29.8116038317751
preCG-oligodendrocyte-6,Oli0,23.8435286746749
preCG-oligodendrocyte-6,Oli1,0
preCG-oligodendrocyte-6,Oli3,101.771826953744
preCG-oligodendrocyte-6,Oli4,3.68282923242788
preCG-oligodendrocyte-6,Oli5,0
preCG-oligodendrocyte-7,Oli0,171.632037872622
preCG-oligodendrocyte-7,Oli1,0
preCG-oligodendrocyte-7,Oli3,0
preCG-oligodendrocyte-7,Oli4,0
preCG-oligodendrocyte-7,Oli5,63.9557485532495
preCG-oligodendrocyte-8,Oli0,95.782759760187
preCG-oligodendrocyte-8,Oli1,0
preCG-oligodendrocyte-8,Oli3,0
preCG-oligodendrocyte-8,Oli4,4.25666696738531
preCG-oligodendrocyte-8,Oli5,36.333588673497
preCG-oligodendrocyte-9,Oli0,0
preCG-oligodendrocyte-9,Oli1,0
preCG-oligodendrocyte-9,Oli3,466.953781123118
preCG-oligodendrocyte-9,Oli4,0
preCG-oligodendrocyte-9,Oli5,0
insula-oligodendrocyte-0,Oli0,380.861370752889
insula-oligodendrocyte-0,Oli1,0
insula-oligodendrocyte-0,Oli3,75.5560978824642
insula-oligodendrocyte-0,Oli4,0
insula-oligodendrocyte-0,Oli5,73.1220609229388
insula-oligodendrocyte-1,Oli0,42.9572003134592
insula-oligodendrocyte-1,Oli1,0
insula-oligodendrocyte-1,Oli3,0
insula-oligodendrocyte-1,Oli4,0
insula-oligodendrocyte-1,Oli5,35.9036442759653
insula-oligodendrocyte-10,Oli0,26.868344933464
insula-oligodendrocyte-10,Oli1,0
insula-oligodendrocyte-10,Oli3,7.01577084833223
insula-oligodendrocyte-10,Oli4,1.95056805078278
insula-oligodendrocyte-10,Oli5,7.89235403023562
insula-oligodendrocyte-11,Oli0,0
insula-oligodendrocyte-11,Oli1,0
insula-oligodendrocyte-11,Oli3,0
insula-oligodendrocyte-11,Oli4,55.9804088864324
insula-oligodendrocyte-11,Oli5,0
insula-oligodendrocyte-12,Oli0,202.880575264205
insula-oligodendrocyte-12,Oli1,0
insula-oligodendrocyte-12,Oli3,6.94195406450894
insula-oligodendrocyte-12,Oli4,3.93131200933311
insula-oligodendrocyte-12,Oli5,119.42611023808
insula-oligodendrocyte-13,Oli0,0
insula-oligodendrocyte-13,Oli1,0
insula-oligodendrocyte-13,Oli3,0
insula-oligodendrocyte-13,Oli4,14.3078696625905
insula-oligodendrocyte-13,Oli5,0
insula-oligodendrocyte-14,Oli0,0
insula-oligodendrocyte-14,Oli1,0
insula-oligodendrocyte-14,Oli3,14.428129978605
insula-oligodendrocyte-14,Oli4,25.582184793699
insula-oligodendrocyte-14,Oli5,16.2889638449626
insula-oligodendrocyte-15,Oli0,108.318017881557
insula-oligodendrocyte-15,Oli1,0
insula-oligodendrocyte-15,Oli3,23.2342575050714
insula-oligodendrocyte-15,Oli4,1.99143707157212
insula-oligodendrocyte-15,Oli5,285.128308837387
insula-oligodendrocyte-16,Oli0,0
insula-oligodendrocyte-16,Oli1,0
insula-oligodendrocyte-16,Oli3,26.5082542517806
insula-oligodendrocyte-16,Oli4,7.37255789866095
insula-oligodendrocyte-16,Oli5,0
insula-oligodendrocyte-17,Oli0,0
insula-oligodendrocyte-17,Oli1,0
insula-oligodendrocyte-17,Oli3,0
insula-oligodendrocyte-17,Oli4,16.7999683480527
insula-oligodendrocyte-17,Oli5,32.2703641577125
insula-oligodendrocyte-18,Oli0,12.5033593804261
insula-oligodendrocyte-18,Oli1,0
insula-oligodendrocyte-18,Oli3,0
insula-oligodendrocyte-18,Oli4,213.263601816349
insula-oligodendrocyte-18,Oli5,0
insula-oligodendrocyte-2,Oli0,12.5033593804261
insula-oligodendrocyte-2,Oli1,124.928010513631
insula-oligodendrocyte-2,Oli3,0
insula-oligodendrocyte-2,Oli4,339.12776202940597
insula-oligodendrocyte-2,Oli5,7.81235897322998
insula-oligodendrocyte-3,Oli0,61.9035148279399
insula-oligodendrocyte-3,Oli1,0
insula-oligodendrocyte-3,Oli3,0
insula-oligodendrocyte-3,Oli4,4.01398754386085
insula-oligodendrocyte-3,Oli5,59.7187756008973
insula-oligodendrocyte-4,Oli0,0
insula-oligodendrocyte-4,Oli1,0
insula-oligodendrocyte-4,Oli3,36.2574349539357
insula-oligodendrocyte-4,Oli4,0
insula-oligodendrocyte-4,Oli5,0
insula-oligodendrocyte-5,Oli0,26.5943020511241
insula-oligodendrocyte-5,Oli1,124.928010513631
insula-oligodendrocyte-5,Oli3,0
insula-oligodendrocyte-5,Oli4,290.544796189751
insula-oligodendrocyte-5,Oli5,7.81235897322998
insula-oligodendrocyte-6,Oli0,95.4716564215051
insula-oligodendrocyte-6,Oli1,0
insula-oligodendrocyte-6,Oli3,10.7556501566904
insula-oligodendrocyte-6,Oli4,0
insula-oligodendrocyte-6,Oli5,93.1748711338135
insula-oligodendrocyte-7,Oli0,171.207352706576
insula-oligodendrocyte-7,Oli1,0
insula-oligodendrocyte-7,Oli3,204.923117012685
insula-oligodendrocyte-7,Oli4,0
insula-oligodendrocyte-7,Oli5,0
insula-oligodendrocyte-8,Oli0,42.9572003134592
insula-oligodendrocyte-8,Oli1,0
insula-oligodendrocyte-8,Oli3,0
insula-oligodendrocyte-8,Oli4,0
insula-oligodendrocyte-8,Oli5,59.07660001407
insula-oligodendrocyte-9,Oli0,0
insula-oligodendrocyte-9,Oli1,0
insula-oligodendrocyte-9,Oli3,0
insula-oligodendrocyte-9,Oli4,15.6796100943949
insula-oligodendrocyte-9,Oli5,14.6172692291582
calcarine-oligodendrocyte-0,Oli0,26.5943020511241
calcarine-oligodendrocyte-0,Oli1,501.552750408145
calcarine-oligodendrocyte-0,Oli3,0
calcarine-oligodendrocyte-0,Oli4,339.12776202940597
calcarine-oligodendrocyte-0,Oli5,25.5144234626476
calcarine-oligodendrocyte-1,Oli0,45.8750776426709
calcarine-oligodendrocyte-1,Oli1,448.663559182963
calcarine-oligodendrocyte-1,Oli3,0
calcarine-oligodendrocyte-1,Oli4,14.856988055421
calcarine-oligodendrocyte-1,Oli5,0
calcarine-oligodendrocyte-10,Oli0,85.6679062338166
calcarine-oligodendrocyte-10,Oli1,0
calcarine-oligodendrocyte-10,Oli3,0
calcarine-oligodendrocyte-10,Oli4,14.73520704961
calcarine-oligodendrocyte-10,Oli5,65.930729333526
calcarine-oligodendrocyte-2,Oli0,0
calcarine-oligodendrocyte-2,Oli1,330.969672980303
calcarine-oligodendrocyte-2,Oli3,0
calcarine-oligodendrocyte-2,Oli4,10.7274684433061
calcarine-oligodendrocyte-2,Oli5,20.948066225196
calcarine-oligodendrocyte-3,Oli0,98.1543192438204
calcarine-oligodendrocyte-3,Oli1,0
calcarine-oligodendrocyte-3,Oli3,15.6522218220811
calcarine-oligodendrocyte-3,Oli4,0
calcarine-oligodendrocyte-3,Oli5,58.9690751249788
calcarine-oligodendrocyte-4,Oli0,82.1450760703361
calcarine-oligodendrocyte-4,Oli1,0
calcarine-oligodendrocyte-4,Oli3,155.414211492496
calcarine-oligodendrocyte-4,Oli4,3.9719935781526
calcarine-oligodendrocyte-4,Oli5,0
calcarine-oligodendrocyte-6,Oli0,307.151526317633
calcarine-oligodendrocyte-6,Oli1,0
calcarine-oligodendrocyte-6,Oli3,0
calcarine-oligodendrocyte-6,Oli4,0
calcarine-oligodendrocyte-6,Oli5,26.7361699435525
preCG-opc-0,Opc0,0
preCG-opc-0,Opc1,0
preCG-opc-0,Opc2,4.38966553478372
preCG-opc-1,Opc0,0
preCG-opc-1,Opc1,0
preCG-opc-1,Opc2,132.38639307865
preCG-opc-2,Opc0,46.9597026667212
preCG-opc-2,Opc1,0
preCG-opc-2,Opc2,2.17801276957781
preCG-opc-3,Opc0,0
preCG-opc-3,Opc1,78.6597287523749
preCG-opc-3,Opc2,0
preCG-opc-4,Opc0,0
preCG-opc-4,Opc1,415.206191868369
preCG-opc-4,Opc2,3.95853057035929
preCG-opc-6,Opc0,0
preCG-opc-6,Opc1,7.21625171857545
preCG-opc-6,Opc2,11.5903223576424
preCG-opc-8,Opc0,0
preCG-opc-8,Opc1,7.21625171857545
preCG-opc-8,Opc2,11.5903223576424
insula-opc-0,Opc0,212.796187741172
insula-opc-0,Opc1,0
insula-opc-0,Opc2,0
insula-opc-1,Opc0,0
insula-opc-1,Opc1,15.1174329994059
insula-opc-1,Opc2,6.70377045095555
insula-opc-2,Opc0,0
insula-opc-2,Opc1,178.675345993821
insula-opc-2,Opc2,0
insula-opc-3,Opc0,46.487120762897
insula-opc-3,Opc1,3.52615974976916
insula-opc-3,Opc2,224.969924971318
insula-opc-4,Opc0,0
insula-opc-4,Opc1,7.29073494192606
insula-opc-4,Opc2,14.3244142800968
calcarine-opc-0,Opc0,46.487120762897
calcarine-opc-0,Opc1,0
calcarine-opc-0,Opc2,0
calcarine-opc-2,Opc0,0
calcarine-opc-2,Opc1,264.780215996881
calcarine-opc-2,Opc2,46.5747098762648
calcarine-opc-3,Opc0,0
calcarine-opc-3,Opc1,356.069176456513
calcarine-opc-3,Opc2,0
